reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,366,1,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,366,2,3,None,2,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,366,3,0,2,1,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,366,4,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,366,5,1,0,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,366,6,3,3,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,366,7,2,3,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,366,8,2,2,3,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,366,9,0,0,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,366,10,2,0,3,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,366,11,3,3,3,1,1
