reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,331,1,3,3,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,331,2,0,3,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,331,3,1,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,331,4,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,331,5,3,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,331,6,0,0,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,331,7,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,331,8,3,3,3,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,331,9,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,331,10,0,2,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,331,11,2,3,3,0,0
