reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,674,1,1,None,1,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,674,2,1,None,2,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,674,3,3,None,1,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,674,4,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,674,5,0,0,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,674,6,0,3,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,674,7,2,3,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,674,8,3,1,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,674,9,0,0,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,674,10,2,2,3,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,674,11,3,3,3,1,1
