reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,608,1,1,None,1,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,608,2,3,None,0,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,608,3,0,None,2,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,608,4,1,None,1,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,608,5,0,None,0,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,608,6,0,None,0,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,608,7,2,None,1,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,608,8,1,None,3,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,608,9,0,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,608,10,1,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,608,11,3,3,3,1,1
