reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,478,1,0,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,478,2,2,3,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,478,3,1,3,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,478,4,0,0,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,478,5,3,3,3,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,478,6,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,478,7,0,0,3,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,478,8,2,0,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,478,9,2,1,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,478,10,1,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,478,11,0,3,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,478,12,1,3,3,0,0
