reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,814,1,2,None,2,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,814,2,1,None,1,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,814,3,2,None,0,None,None
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,814,4,2,3,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,814,5,3,1,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,814,6,0,0,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,814,7,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,814,9,0,1,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,814,8,0,0,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,814,10,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,814,11,1,3,2,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,814,12,2,3,2,0,0
