reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,0.0,0,3.0,0.495,0.575,None,None,None,0.15,0.24,1.0,0.0,1.0,0.0,1.0,0.2,0.15,1.0,0.2,0.15,0.2,0.8,0.5,0.7,0.9,0.1,0,0.5173490117899134,None,None,0.05000000000000002,0.56,0.5,0.7,0.09999999999999998,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,0.0,1,1.0,0.1999999999999999,0.15,None,None,None,0.13,0.13,0.57,0.0,1.0,0.0,1.0,0.2,0.15,1.0,0.2,0.15,0.1,0.9,0.6,0.8,0.8,0.0,1,1.1102230246251565e-16,None,None,0.03,0.77,0.030000000000000027,0.8,0.19999999999999996,0.0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,0.0,2,3.0,0.495,0.575,None,None,None,0.3,0.26,0.89,0.44,1.0,0.0,3.0,0.495,0.575,3.0,0.495,0.575,0.3,0.7,0.4,0.6,0.7,0.2,1,0.0,None,None,0.0,0.43999999999999995,0.49,0.15999999999999998,0.30000000000000004,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,0.0,3,3.0,0.495,0.575,3.0,0.495,0.575,0.39,0.43,1.0,0.83,1.0,0.0,2.0,0.182,0.575,2.0,0.182,0.575,0.2,0.8,0.5,0.7,0.9,0.1,0,0.313,0,0.313,0.19,0.37000000000000005,0.5,0.13,0.09999999999999998,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,0.0,4,3.0,0.495,0.575,3.0,0.495,0.575,0.37,0.29,1.0,0.0,1.0,0.0,4.0,0.81,0.5715,4.0,0.81,0.5715,0.1,0.9,0.6,0.8,0.8,0.0,0,0.3150194438443444,0,0.3150194438443444,0.27,0.6100000000000001,0.4,0.8,0.19999999999999996,0.0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,0.0,5,3.0,0.495,0.575,3.0,0.495,0.575,0.33,0.33,1.0,0.0,1.0,0.0,3.0,0.495,0.575,3.0,0.495,0.575,0.3,0.7,0.4,0.6,0.7,0.2,1,0.0,1,0.0,0.030000000000000027,0.36999999999999994,0.6,0.6,0.30000000000000004,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,0.0,6,3.0,0.495,0.575,3.0,0.495,0.575,0.26,0.36,0.89,0.11,1.0,0.0,4.0,0.81,0.5715,4.0,0.81,0.5715,0.2,0.8,0.5,0.7,0.9,0.1,0,0.3150194438443444,0,0.3150194438443444,0.06,0.44000000000000006,0.39,0.59,0.09999999999999998,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,1.0,7,2.0,0.25,0.42,3.0,0.745,0.415,0.4,0.25,1.0,0.33,1.0,0.0,2.0,0.25,0.42,2.0,0.25,0.42,0.4,0.8,0.6,0.8,0.9,0.1,1,0.0,0,0.49502525188115404,0.0,0.55,0.4,0.47000000000000003,0.09999999999999998,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,1.0,8,3.0,0.745,0.415,3.0,0.745,0.415,0.53,0.24,1.0,0.17,1.0,0.0,3.0,0.745,0.415,3.0,0.745,0.415,0.3,0.7,0.5,0.7,0.8,0.2,1,0.0,1,0.0,0.23000000000000004,0.45999999999999996,0.5,0.5299999999999999,0.19999999999999996,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,1.0,9,2.0,0.25,0.42,2.0,0.25,0.42,0.54,0.24,1.0,0.38,1.0,0.0,1.0,0.197,0.1425,1.0,0.197,0.1425,0.5,0.9,0.7,0.9,0.7,0.3,0,0.28251592875446857,0,0.28251592875446857,0.040000000000000036,0.66,0.30000000000000004,0.52,0.30000000000000004,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,1.0,10,3.0,0.745,0.415,5.0,0.735,0.73,0.45,0.31,1.0,0.5,1.0,0.0,4.0,0.2425,0.747,4.0,0.2425,0.747,0.6,0.8,0.8,0.8,0.9,0.1,0,0.6022709108034356,0,0.49279331367217233,0.14999999999999997,0.49000000000000005,0.19999999999999996,0.30000000000000004,0.09999999999999998,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,1.0,11,3.0,0.745,0.415,None,None,None,0.42,0.24,1.0,0.0,1.0,0.0,2.0,0.25,0.42,2.0,0.25,0.42,0.4,0.7,0.6,0.7,0.8,0.2,0,0.49502525188115404,None,None,0.019999999999999962,0.45999999999999996,0.4,0.7,0.19999999999999996,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,1.0,12,3.0,0.745,0.415,5.0,0.735,0.73,0.44,0.28,0.83,0.0,1.0,0.0,1.0,0.197,0.1425,1.0,0.197,0.1425,0.5,0.9,0.7,0.9,0.7,0.3,0,0.612013275999794,0,0.7966180075795425,0.06,0.62,0.13,0.9,0.30000000000000004,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,2.0,13,3.0,0.66,0.3335,None,None,None,0.59,0.21,1.0,0.0,1.0,0.0,4.0,0.6625,0.5225,4.0,0.6625,0.5225,0.7,0.9,0.8,0.9,0.8,0.2,0,0.18901653366835394,None,None,0.10999999999999999,0.6900000000000001,0.19999999999999996,0.9,0.19999999999999996,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,2.0,14,3.0,0.66,0.3335,None,None,None,0.36,0.06,0.83,0.17,1.0,0.0,4.0,0.6625,0.5225,4.0,0.6625,0.5225,0.6,0.7,0.7,0.8,0.7,0.2,0,0.18901653366835394,None,None,0.24,0.6399999999999999,0.13,0.63,0.30000000000000004,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,2.0,15,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.49,0.21,1.0,0.0,1.0,0.0,1.0,0.2175,0.1515,1.0,0.2175,0.1515,0.5,0.8,0.7,0.9,0.7,0.1,0,0.46640781511462687,None,None,0.010000000000000009,0.5900000000000001,0.30000000000000004,0.9,0.30000000000000004,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,2.0,16,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.72,0.22,1.0,1.0,1.0,0.0,2.0,0.198,0.6175,2.0,0.198,0.6175,0.4,0.7,0.6,0.8,0.8,0.2,1,1.5700924586837752e-16,None,None,0.31999999999999995,0.48,0.4,0.19999999999999996,0.19999999999999996,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,2.0,17,5.0,0.66,0.7150000000000001,None,None,None,0.53,0.26,1.0,0.12,1.0,0.0,3.0,0.66,0.3335,3.0,0.66,0.3335,0.3,0.9,0.5,0.9,0.7,0.3,0,0.38150000000000006,None,None,0.23000000000000004,0.64,0.5,0.78,0.30000000000000004,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,2.0,18,3.0,0.66,0.3335,4.0,0.6625,0.5225,0.68,0.29,1.0,0.29,1.0,0.0,1.0,0.2175,0.1515,1.0,0.2175,0.1515,0.5,0.8,0.7,0.9,0.7,0.1,0,0.4784665610050508,0,0.5793668958440755,0.18000000000000005,0.51,0.30000000000000004,0.6100000000000001,0.30000000000000004,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,2.0,19,3.0,0.66,0.3335,4.0,0.6625,0.5225,0.59,0.37,1.0,0.33,1.0,0.0,2.0,0.198,0.6175,2.0,0.198,0.6175,0.4,0.7,0.6,0.8,0.8,0.2,0,0.54230987451825,0,0.4741152286100922,0.18999999999999995,0.32999999999999996,0.4,0.47000000000000003,0.19999999999999996,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,761,2.0,20,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.6,0.35,1.0,0.45,1.0,0.0,3.0,0.66,0.3335,3.0,0.66,0.3335,0.3,0.9,0.5,0.9,0.7,0.3,0,0.54230987451825,None,None,0.3,0.55,0.5,0.45,0.30000000000000004,0.3
