reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,454,0.0,0,3.0,0.67,0.4775,None,None,None,0.06,0.06,0.25,0.25,1.0,0.0,1.0,0.2265,0.156,2.0,0.2025,0.555,0.2,0.8,0.6,0.9,0.8,0.2,0,0.5477723067114657,None,None,0.14,0.74,0.35,0.65,0.19999999999999996,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,454,0.0,1,3.0,0.67,0.4775,None,None,None,0.15,0.28,0.54,0.15,1.0,0.0,3.0,0.67,0.4775,2.0,0.2025,0.555,0.1,0.7,0.5,0.8,0.9,0.1,1,0.0,None,None,0.04999999999999999,0.41999999999999993,0.040000000000000036,0.65,0.09999999999999998,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,454,0.0,2,1.0,0.2264999999999999,0.156,None,None,None,0.23,0.47,1.0,0.43,1.0,0.0,4.0,0.68,0.785,1.0,0.2265,0.156,0.0,0.6,0.4,0.7,0.8,0.0,0,0.7754374571814288,None,None,0.23,0.13,0.6,0.26999999999999996,0.19999999999999996,0.0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,454,1.0,3,2.0,0.17,0.405,None,None,None,0.27,0.65,0.83,0.17,0.5,0.0,4.0,0.353,0.475,2.0,0.17,0.405,0.2,0.8,0.6,0.9,0.8,0.2,0,0.19593111034238536,None,None,0.07,0.15000000000000002,0.22999999999999998,0.73,0.30000000000000004,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,454,1.0,4,4.0,0.353,0.475,None,None,None,0.13,0.13,1.0,0.18,1.0,0.0,4.0,0.353,0.475,2.0,0.17,0.405,0.1,0.7,0.5,0.8,0.9,0.1,1,0.0,None,None,0.03,0.57,0.5,0.6200000000000001,0.09999999999999998,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,454,1.0,5,1.0,0.2274999999999999,0.1485,None,None,None,0.12,0.28,0.78,0.0,1.0,0.0,4.0,0.353,0.475,2.0,0.17,0.405,0.0,0.6,0.4,0.7,0.8,0.0,0,0.34978922224676967,None,None,0.12,0.31999999999999995,0.38,0.7,0.19999999999999996,0.0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,454,1.0,6,11.0,0.8300000000000001,0.7150000000000001,None,None,None,0.2,0.33,0.56,0.0,1.0,0.0,4.0,0.353,0.475,2.0,0.17,0.405,0.0,0.6,0.5,0.7,0.8,0.0,0,0.5339747185026649,None,None,0.2,0.26999999999999996,0.06000000000000005,0.7,0.19999999999999996,0.0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,454,1.0,7,3.0,0.165,0.73,None,None,None,0.27,0.36,0.88,0.0,1.0,0.0,4.0,0.353,0.475,2.0,0.17,0.405,0.0,0.6,0.4,0.7,0.8,0.0,0,0.3168106690122667,None,None,0.27,0.24,0.48,0.7,0.19999999999999996,0.0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,454,1.0,8,1.0,0.2274999999999999,0.1485,None,None,None,0.44,0.45,0.8,0.0,1.0,0.0,4.0,0.353,0.475,2.0,0.17,0.405,0.0,0.6,0.4,0.7,0.8,0.0,0,0.34978922224676967,None,None,0.44,0.14999999999999997,0.4,0.7,0.19999999999999996,0.0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,454,1.0,9,6.0,0.508,0.41,10.0,0.825,0.435,0.47,0.17,1.0,0.0,1.0,0.25,4.0,0.353,0.475,2.0,0.17,0.405,0.0,0.6,0.4,0.7,0.8,0.0,0,0.16807736313971613,0,0.6556866629724901,0.47,0.42999999999999994,0.6,0.7,0.19999999999999996,0.25
