reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,0.0,0,1.0,0.36115,0.1485,None,None,None,0.15,0.19,1.0,0.0,1.0,0.0,2.0,0.1425,0.5285,None,None,None,0.15,0.75,0.85,0.85,0.65,0.1,0,0.43841512576552377,None,None,0.0,0.56,0.15000000000000002,0.85,0.35,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,0.0,1,5.0,0.8625,0.585,None,None,None,0.09,0.12,0.58,0.0,1.0,0.0,2.0,0.1425,0.5285,None,None,None,0.2,0.8,0.9,0.9,0.7,0.05,0,0.7222134379807676,None,None,0.11000000000000001,0.68,0.32000000000000006,0.9,0.30000000000000004,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,0.0,2,2.0,0.1425,0.5285,None,None,None,0.14,0.17,0.67,0.11,1.0,0.0,2.0,0.1425,0.5285,None,None,None,0.25,0.85,0.95,0.95,0.75,0.0,1,0.0,None,None,0.10999999999999999,0.6799999999999999,0.2799999999999999,0.84,0.25,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,1.0,3,6.0,0.502,0.4329999999999999,6.0,0.502,0.4329999999999999,0.4,0.4,1.0,0.0,1.0,0.0,3.0,0.1755,0.7075,3.0,0.1755,0.7075,0.15,0.19,0.95,0.11,1.0,0.0,0,0.4265589056625123,0,0.4265589056625123,0.25,0.21000000000000002,0.050000000000000044,0.11,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,1.0,4,1.0,0.3635,0.149,6.0,0.502,0.4329999999999999,0.31,0.14,0.87,0.07,1.0,0.0,2.0,0.187,0.433,2.0,0.187,0.433,0.15,0.19,0.95,0.11,1.0,0.0,0,0.33437740653339604,0,0.315,0.16,0.04999999999999999,0.07999999999999996,0.039999999999999994,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,1.0,5,2.0,0.187,0.4329999999999999,None,None,None,0.6,0.37,1.0,0.5,1.0,0.0,3.0,0.1755,0.7075,None,None,None,0.15,0.19,0.95,0.11,1.0,0.0,0,0.27474078692469395,None,None,0.44999999999999996,0.18,0.050000000000000044,0.39,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,1.0,6,2.0,0.187,0.4329999999999999,None,None,None,0.35,0.32,1.0,0.0,1.0,0.0,5.0,0.345,0.495,None,None,None,0.15,0.19,0.95,0.11,1.0,0.0,0,0.16972919607421702,None,None,0.19999999999999998,0.13,0.050000000000000044,0.11,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,1.0,7,3.0,0.1755,0.7075,None,None,None,0.49,0.34,1.0,0.17,1.0,0.0,7.0,0.505,0.72,None,None,None,0.15,0.19,0.95,0.11,1.0,0.0,0,0.32973701642369485,None,None,0.33999999999999997,0.15000000000000002,0.050000000000000044,0.06000000000000001,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,1.0,8,4.0,0.346,0.7505,None,None,None,0.59,0.31,1.0,0.5,1.0,0.0,7.0,0.505,0.72,None,None,None,0.15,0.19,0.95,0.11,1.0,0.0,0,0.16189888819877674,None,None,0.43999999999999995,0.12,0.050000000000000044,0.39,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,1.0,9,4.0,0.346,0.7505,None,None,None,0.67,0.41,1.0,0.0,1.0,0.0,9.0,0.66,0.495,None,None,None,0.15,0.19,0.95,0.11,1.0,0.0,0,0.4048163163707708,None,None,0.52,0.21999999999999997,0.050000000000000044,0.11,0.0,0.0
