reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,256,0.0,0,3.0,0.394,0.584,None,None,None,0.02,0.02,0.1,0.0,1.0,0.0,2.0,0.1425,0.5285,None,None,None,0.3,0.5,0.6,0.7,0.6,0.2,0,0.25755096583006637,None,None,0.27999999999999997,0.48,0.5,0.7,0.4,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,256,0.0,1,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,None,None,None,None,None,None,0.2,0.5,0.7,0.8,0.7,0.1,None,None,None,None,0.2,0.5,0.7,0.8,0.30000000000000004,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,256,0.0,2,1.0,0.36115,0.1485,None,None,None,0.13,0.1,0.78,0.22,1.0,0.0,2.0,0.1425,0.5285,None,None,None,0.1,0.4,0.8,0.9,0.8,0.1,0,0.43841512576552377,None,None,0.03,0.30000000000000004,0.020000000000000018,0.68,0.19999999999999996,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,256,1.0,3,1.0,0.3635,0.149,None,None,None,0.08,0.11,0.75,0.0,1.0,0.0,3.0,0.1755,0.7075,None,None,None,0.02,0.02,0.13,0.0,1.0,0.0,0,0.5892930086128632,None,None,0.06,0.09,0.62,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,256,1.0,4,1.0,0.3635,0.149,None,None,None,0.16,0.16,0.8,0.0,1.0,0.0,2.0,0.187,0.433,None,None,None,0.02,0.02,0.13,0.0,1.0,0.0,0,0.33437740653339604,None,None,0.14,0.14,0.67,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,256,1.0,5,4.0,0.346,0.7505,None,None,None,0.42,0.38,1.0,0.17,1.0,0.0,2.0,0.187,0.433,None,None,None,0.02,0.02,0.13,0.0,1.0,0.0,0,0.3550876652321226,None,None,0.39999999999999997,0.36,0.87,0.17,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,256,1.0,6,1.0,0.3635,0.149,6.0,0.502,0.4329999999999999,0.32,0.06,0.77,0.08,1.0,0.08,5.0,0.345,0.495,5.0,0.345,0.495,0.02,0.02,0.13,0.0,1.0,0.0,0,0.3464942279461521,0,0.16879869667743297,0.3,0.039999999999999994,0.64,0.08,0.0,0.08
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,256,1.0,7,1.0,0.3635,0.149,None,None,None,0.05,0.0,0.33,0.0,1.0,0.0,4.0,0.346,0.7505,None,None,None,0.02,0.02,0.13,0.0,1.0,0.0,0,0.6017545180553279,None,None,0.030000000000000002,0.02,0.2,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,256,1.0,8,1.0,0.3635,0.149,None,None,None,0.06,0.0,0.33,0.0,1.0,0.0,5.0,0.345,0.495,None,None,None,0.02,0.02,0.13,0.0,1.0,0.0,0,0.3464942279461521,None,None,0.039999999999999994,0.02,0.2,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,256,1.0,9,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,None,None,None,None,None,None,0.02,0.02,0.13,0.0,1.0,0.0,None,None,None,None,0.02,0.02,0.13,0.0,0.0,0.0
