reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,0.0,0,3.0,0.394,0.584,None,None,None,0.19,0.18,0.9,0.2,1.0,0.0,2.0,0.1425,0.5285,None,None,None,0.1,0.15,0.2,0.25,0.3,0.1,0,0.25755096583006637,None,None,0.09,0.03,0.7,0.04999999999999999,0.7,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,0.0,1,1.0,0.36115,0.1485,None,None,None,0.11,0.13,0.67,0.0,1.0,0.0,2.0,0.1425,0.5285,None,None,None,0.15,0.1,0.25,0.2,0.25,0.1,0,0.43841512576552377,None,None,0.039999999999999994,0.03,0.42000000000000004,0.2,0.75,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,0.0,2,2.0,0.1425,0.5285,None,None,None,0.16,0.14,0.44,0.11,1.0,0.0,2.0,0.1425,0.5285,None,None,None,0.1,0.15,0.2,0.25,0.3,0.1,1,0.0,None,None,0.06,0.009999999999999981,0.24,0.14,0.7,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,3,1.0,0.3635,0.149,6.0,0.502,0.4329999999999999,0.23,0.07,0.75,0.0,1.0,0.0,3.0,0.1755,0.7075,3.0,0.1755,0.7075,0.25,0.35,0.85,0.3,1.0,0.0,0,0.5892930086128632,0,0.4265589056625123,0.01999999999999999,0.27999999999999997,0.09999999999999998,0.3,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,4,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.26,0.22,0.67,0.07,1.0,0.07,2.0,0.187,0.433,None,None,None,0.25,0.35,0.85,0.3,1.0,0.0,0,0.5702378889551272,None,None,0.010000000000000009,0.12999999999999998,0.17999999999999994,0.22999999999999998,0.0,0.07
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,5,1.0,0.3635,0.149,None,None,None,0.18,0.09,0.67,0.0,1.0,0.0,3.0,0.1755,0.7075,None,None,None,0.25,0.35,0.85,0.3,1.0,0.0,0,0.5892930086128632,None,None,0.07,0.26,0.17999999999999994,0.3,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,6,4.0,0.346,0.7505,None,None,None,0.47,0.24,0.92,0.31,1.0,0.0,5.0,0.345,0.495,None,None,None,0.35,0.45,0.75,0.25,1.0,0.0,0,0.25550195693966804,None,None,0.12,0.21000000000000002,0.17000000000000004,0.06,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,7,4.0,0.346,0.7505,None,None,None,0.16,0.37,1.0,0.83,1.0,0.0,4.0,0.346,0.7505,None,None,None,0.35,0.45,0.75,0.25,1.0,0.0,1,0.0,None,None,0.18999999999999997,0.08000000000000002,0.25,0.58,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,8,1.0,0.3635,0.149,None,None,None,0.28,0.34,1.0,0.33,1.0,0.0,7.0,0.505,0.72,None,None,None,0.35,0.45,0.75,0.25,1.0,0.0,0,0.5882714084502153,None,None,0.06999999999999995,0.10999999999999999,0.25,0.08000000000000002,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,9,1.0,0.3635,0.149,None,None,None,0.11,0.33,1.0,0.0,1.0,0.0,9.0,0.66,0.495,None,None,None,0.35,0.45,0.75,0.25,1.0,0.0,0,0.4556624298754507,None,None,0.24,0.12,0.25,0.25,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,10,1.0,0.3635,0.149,None,None,None,0.21,0.39,1.0,0.22,1.0,0.0,10.0,0.82,0.435,None,None,None,0.45,0.55,0.65,0.2,1.0,0.0,0,0.5386912380946993,None,None,0.24000000000000002,0.16000000000000003,0.35,0.01999999999999999,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,11,1.0,0.3635,0.149,None,None,None,0.29,0.12,0.71,0.14,1.0,0.0,11.0,0.825,0.693,None,None,None,0.45,0.55,0.65,0.2,1.0,0.0,0,0.7133850643236092,None,None,0.16000000000000003,0.43000000000000005,0.05999999999999994,0.06,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,12,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.37,0.32,0.75,0.12,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.45,0.55,0.65,0.2,1.0,0.0,0,0.22337504336877026,None,None,0.08000000000000002,0.23000000000000004,0.09999999999999998,0.08000000000000002,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,13,6.0,0.502,0.4329999999999999,None,None,None,0.45,0.27,0.75,0.38,1.0,0.0,None,None,None,None,None,None,0.45,0.55,0.65,0.2,1.0,0.0,0,None,None,None,0.0,0.28,0.09999999999999998,0.18,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,14,1.0,0.3635,0.149,8.0,0.6599999999999999,0.7515000000000001,0.39,0.13,1.0,0.17,1.0,0.0,None,None,None,None,None,None,0.45,0.55,0.65,0.2,1.0,0.0,0,None,0,None,0.06,0.42000000000000004,0.35,0.03,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,15,1.0,0.3635,0.149,None,None,None,0.46,0.24,1.0,0.09,1.0,0.0,None,None,None,None,None,None,0.45,0.55,0.65,0.2,1.0,0.0,0,None,None,None,0.010000000000000009,0.31000000000000005,0.35,0.11000000000000001,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,16,1.0,0.3635,0.149,None,None,None,0.36,0.15,0.73,0.18,1.0,0.0,6.0,0.502,0.433,None,None,None,0.55,0.65,0.55,0.15,1.0,0.0,0,0.31597191330876234,None,None,0.19000000000000006,0.5,0.17999999999999994,0.03,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,17,2.0,0.187,0.4329999999999999,None,None,None,0.55,0.4,0.91,0.18,1.0,0.0,None,None,None,None,None,None,0.55,0.65,0.55,0.15,1.0,0.0,0,None,None,None,0.0,0.25,0.36,0.03,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,18,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.3,0.18,1.0,0.0,1.0,0.0,None,None,None,None,None,None,0.55,0.65,0.55,0.15,1.0,0.0,0,None,None,None,0.25000000000000006,0.47000000000000003,0.44999999999999996,0.15,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,19,1.0,0.3635,0.149,None,None,None,0.36,0.14,0.82,0.09,1.0,0.0,None,None,None,None,None,None,0.65,0.75,0.45,0.1,1.0,0.0,0,None,None,None,0.29000000000000004,0.61,0.36999999999999994,0.010000000000000009,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,20,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.35,0.15,0.64,0.36,1.0,0.0,None,None,None,None,None,None,0.75,0.85,0.35,0.05,1.0,0.0,0,None,None,None,0.4,0.7,0.29000000000000004,0.31,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,21,6.0,0.502,0.4329999999999999,None,None,None,0.6,0.45,1.0,0.27,1.0,0.0,None,None,None,None,None,None,0.75,0.85,0.35,0.05,1.0,0.0,0,None,None,None,0.15000000000000002,0.39999999999999997,0.65,0.22000000000000003,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,22,6.0,0.502,0.4329999999999999,None,None,None,0.62,0.33,1.0,0.0,1.0,0.0,None,None,None,None,None,None,0.75,0.85,0.35,0.05,1.0,0.0,0,None,None,None,0.13,0.52,0.65,0.05,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,23,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.39,0.34,0.92,0.0,1.0,0.0,None,None,None,None,None,None,0.75,0.85,0.35,0.05,1.0,0.0,0,None,None,None,0.36,0.51,0.5700000000000001,0.05,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,24,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.47,0.25,1.0,0.0,1.0,0.0,None,None,None,None,None,None,0.75,0.85,0.35,0.05,1.0,0.0,0,None,None,None,0.28,0.6,0.65,0.05,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,1.0,25,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.37,0.33,1.0,0.0,1.0,0.0,None,None,None,None,None,None,0.85,0.95,0.25,0.05,1.0,0.0,0,None,None,None,0.48,0.6199999999999999,0.75,0.05,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,2.0,26,4.0,0.737,0.5345,None,None,None,0.0,0.14,1.0,0.0,1.0,0.0,2.0,0.2635,0.41,None,None,None,0.18,0.43,1.0,0.12,1.0,0.0,0,0.48959421973712064,None,None,0.18,0.29,0.0,0.12,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,2.0,27,4.0,0.737,0.5345,None,None,None,0.0,0.16,1.0,0.0,1.0,0.0,2.0,0.2635,0.41,None,None,None,0.18,0.37,1.0,0.12,1.0,0.0,0,0.48959421973712064,None,None,0.18,0.21,0.0,0.12,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,2.0,28,4.0,0.737,0.5345,None,None,None,0.2,0.29,0.88,0.0,1.0,0.0,2.0,0.2635,0.41,None,None,None,0.18,0.25,1.0,0.12,1.0,0.0,0,0.48959421973712064,None,None,0.020000000000000018,0.03999999999999998,0.12,0.12,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,2.0,29,4.0,0.737,0.5345,4.0,0.737,0.5345,0.24,0.22,1.0,0.14,1.0,0.0,3.0,0.2665,0.6625,3.0,0.2665,0.6625,0.18,0.37,1.0,0.12,1.0,0.0,0,0.48760050246077474,0,0.48760050246077474,0.06,0.15,0.0,0.020000000000000018,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,2.0,30,1.0,0.3625,0.146,None,None,None,0.35,0.11,0.88,0.12,1.0,0.0,3.0,0.2665,0.6625,None,None,None,0.18,0.43,1.0,0.12,1.0,0.0,0,0.5253458384721439,None,None,0.16999999999999998,0.32,0.12,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,2.0,31,4.0,0.737,0.5345,2.0,0.2635,0.41,0.32,0.37,0.89,0.44,1.0,0.0,4.0,0.737,0.5345,4.0,0.737,0.5345,0.18,0.43,1.0,0.12,1.0,0.0,1,0.0,0,0.48959421973712064,0.14,0.06,0.10999999999999999,0.32,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,3.0,32,3.0,0.404,0.44,None,None,None,0.03,0.01,0.17,0.0,1.0,0.0,3.0,0.404,0.44,None,None,None,0.45,0.38,0.95,0.64,1.0,0.0,1,0.0,None,None,0.42000000000000004,0.37,0.7799999999999999,0.64,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,161,3.0,33,1.0,0.2022,0.1485,None,None,None,0.11,0.05,0.38,0.12,1.0,0.0,3.0,0.404,0.44,None,None,None,0.55,0.4,0.92,0.71,1.0,0.0,0,0.3545355976485295,None,None,0.44000000000000006,0.35000000000000003,0.54,0.59,0.0,0.0
