reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,552,1,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,552,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,552,3,1,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,552,4,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,552,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,552,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,552,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,552,9,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,552,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,552,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,552,11,1,1,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,552,12,2,2,2,1,1
