reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,176,0.0,0,1.0,0.36115,0.1485,None,None,None,0.17,0.2,0.9,0.0,1.0,0.0,2.0,0.1425,0.5285,None,None,None,0.1,0.2,0.1,0.8,0.7,0.05,0,0.43841512576552377,None,None,0.07,0.0,0.8,0.8,0.30000000000000004,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,176,0.0,1,5.0,0.8625,0.585,None,None,None,0.14,0.11,0.67,0.08,1.0,0.0,2.0,0.1425,0.5285,None,None,None,0.1,0.35,0.25,0.8,0.75,0.05,0,0.7222134379807676,None,None,0.04000000000000001,0.24,0.42000000000000004,0.7200000000000001,0.25,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,176,0.0,2,4.0,0.63,0.585,None,None,None,0.28,0.22,1.0,0.44,1.0,0.0,2.0,0.1425,0.5285,None,None,None,0.1,0.25,0.3,0.8,0.75,0.0,0,0.4907631811780505,None,None,0.18000000000000002,0.03,0.7,0.36000000000000004,0.25,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,176,1.0,3,2.0,0.187,0.4329999999999999,None,None,None,0.55,0.52,1.0,0.5,1.0,0.0,3.0,0.1755,0.7075,None,None,None,0.25,0.35,0.95,0.45,1.0,0.05,0,0.27474078692469395,None,None,0.30000000000000004,0.17000000000000004,0.050000000000000044,0.04999999999999999,0.0,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,176,1.0,4,6.0,0.502,0.4329999999999999,None,None,None,0.43,0.23,0.93,0.13,1.0,0.0,3.0,0.1755,0.7075,None,None,None,0.2,0.4,0.9,0.55,1.0,0.0,0,0.4265589056625123,None,None,0.22999999999999998,0.17,0.030000000000000027,0.42000000000000004,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,176,1.0,5,6.0,0.502,0.4329999999999999,None,None,None,0.35,0.42,0.83,0.0,1.0,0.0,3.0,0.1755,0.7075,None,None,None,0.15,0.45,1.0,0.6,1.0,0.0,0,0.4265589056625123,None,None,0.19999999999999998,0.030000000000000027,0.17000000000000004,0.6,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,176,1.0,6,1.0,0.3635,0.149,None,None,None,0.4,0.33,1.0,0.08,1.0,0.0,5.0,0.345,0.495,None,None,None,0.2,0.35,0.85,0.5,1.0,0.1,0,0.3464942279461521,None,None,0.2,0.019999999999999962,0.15000000000000002,0.42,0.0,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,176,1.0,7,2.0,0.187,0.4329999999999999,None,None,None,0.51,0.46,1.0,0.0,1.0,0.0,5.0,0.345,0.495,None,None,None,0.15,0.3,0.9,0.45,1.0,0.05,0,0.16972919607421702,None,None,0.36,0.16000000000000003,0.09999999999999998,0.45,0.0,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,176,1.0,8,6.0,0.502,0.4329999999999999,None,None,None,0.47,0.51,1.0,0.33,1.0,0.0,4.0,0.346,0.7505,None,None,None,0.1,0.25,0.85,0.4,0.95,0.05,0,0.3537545052716644,None,None,0.37,0.26,0.15000000000000002,0.07,0.050000000000000044,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,176,1.0,9,1.0,0.3635,0.149,None,None,None,0.38,0.27,0.8,0.0,1.0,0.0,7.0,0.505,0.72,None,None,None,0.15,0.3,0.9,0.45,0.95,0.05,0,0.5882714084502153,None,None,0.23,0.02999999999999997,0.09999999999999998,0.45,0.050000000000000044,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,176,1.0,10,4.0,0.346,0.7505,None,None,None,0.29,0.53,1.0,0.11,1.0,0.0,10.0,0.82,0.435,None,None,None,0.1,0.25,0.85,0.4,0.9,0.05,0,0.569399903407087,None,None,0.18999999999999997,0.28,0.15000000000000002,0.29000000000000004,0.09999999999999998,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,176,1.0,11,4.0,0.346,0.7505,None,None,None,0.26,0.22,0.71,0.14,1.0,0.0,11.0,0.825,0.693,None,None,None,0.15,0.3,0.9,0.45,0.95,0.05,0,0.4824388562294708,None,None,0.11000000000000001,0.07999999999999999,0.19000000000000006,0.31,0.050000000000000044,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,176,1.0,12,7.0,0.505,0.72,None,None,None,0.24,0.24,0.75,0.62,1.0,0.0,11.0,0.825,0.693,None,None,None,0.1,0.25,0.85,0.4,0.9,0.05,0,0.32113704239779,None,None,0.13999999999999999,0.010000000000000009,0.09999999999999998,0.21999999999999997,0.09999999999999998,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,176,1.0,13,6.0,0.502,0.4329999999999999,None,None,None,0.43,0.67,0.88,0.75,1.0,0.0,None,None,None,None,None,None,0.15,0.3,0.9,0.45,0.95,0.05,0,None,None,None,0.28,0.37000000000000005,0.020000000000000018,0.3,0.050000000000000044,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,176,1.0,14,1.0,0.3635,0.149,None,None,None,0.36,0.48,1.0,0.33,1.0,0.0,None,None,None,None,None,None,0.1,0.25,0.85,0.4,0.9,0.05,0,None,None,None,0.26,0.22999999999999998,0.15000000000000002,0.07,0.09999999999999998,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,176,1.0,15,1.0,0.3635,0.149,None,None,None,0.51,0.36,0.91,0.36,1.0,0.0,None,None,None,None,None,None,0.15,0.3,0.9,0.45,0.95,0.05,0,None,None,None,0.36,0.06,0.010000000000000009,0.09000000000000002,0.050000000000000044,0.05
