reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,272,1,2,3,1,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,272,2,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,272,3,3,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,272,4,2,3,1,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,272,5,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,272,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,272,7,1,2,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,272,8,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,272,9,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,272,10,1,1,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,272,11,2,3,3,0,0
