reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,330,1,1,3,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,330,2,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,330,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,330,4,1,3,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,330,5,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,330,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,330,7,1,2,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,330,8,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,330,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,330,10,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,330,11,3,3,3,1,1
