reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,737,1,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,737,2,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,737,3,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,737,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,737,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,737,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,737,7,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,737,8,2,1,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,737,9,0,2,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,737,10,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,737,11,2,3,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,737,12,2,3,3,0,0
