reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,750,1,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,750,2,1,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,750,3,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,750,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,750,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,750,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,750,7,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,750,8,2,3,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,750,9,2,2,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,750,10,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,750,11,2,3,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,750,12,0,3,3,0,0
