reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,1,3,0,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,6,0,2,1,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,7,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,8,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,11,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,240,12,2,2,2,1,1
