reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,815,1,1,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,815,2,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,815,3,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,815,4,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,815,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,815,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,815,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,815,9,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,815,8,1,1,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,815,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,815,11,1,1,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,815,12,0,2,2,0,0
