reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,509,0.0,0,3.0,0.495,0.575,None,None,None,0.19,0.24,0.75,0.0,1.0,0.0,1.0,0.2,0.15,None,None,None,0.1,0.8,0.6,0.7,0.6,0.2,0,0.5173490117899134,None,None,0.09,0.56,0.15000000000000002,0.7,0.4,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,509,0.0,1,2.0,0.182,0.575,None,None,None,0.21,0.21,0.64,0.43,1.0,0.0,2.0,0.182,0.575,None,None,None,0.2,0.7,0.5,0.6,0.5,0.3,1,0.0,None,None,0.009999999999999981,0.49,0.14,0.16999999999999998,0.5,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,509,0.0,2,3.0,0.495,0.575,3.0,0.495,0.575,0.38,0.45,1.0,0.56,1.0,0.0,3.0,0.495,0.575,3.0,0.495,0.575,0.1,0.8,0.6,0.7,0.6,0.2,1,0.0,1,0.0,0.28,0.35000000000000003,0.4,0.1399999999999999,0.4,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,509,0.0,3,2.0,0.182,0.575,3.0,0.495,0.575,0.29,0.32,0.83,0.33,1.0,0.0,3.0,0.495,0.575,3.0,0.495,0.575,0.1,0.8,0.6,0.7,0.6,0.2,0,0.313,1,0.0,0.18999999999999997,0.48000000000000004,0.22999999999999998,0.36999999999999994,0.4,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,509,0.0,4,1.0,0.1999999999999999,0.15,None,None,None,0.14,0.08,0.6,0.1,1.0,0.0,4.0,0.81,0.5715,None,None,None,0.1,0.7,0.5,0.6,0.5,0.3,0,0.7414595403661619,None,None,0.04000000000000001,0.62,0.09999999999999998,0.5,0.5,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,509,0.0,5,3.0,0.495,0.575,None,None,None,0.01,0.0,0.14,0.0,1.0,0.0,4.0,0.81,0.5715,None,None,None,0.1,0.7,0.5,0.6,0.5,0.3,0,0.3150194438443444,None,None,0.09000000000000001,0.7,0.36,0.6,0.5,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,509,0.0,6,3.0,0.495,0.575,3.0,0.495,0.575,0.1,0.06,0.22,0.11,1.0,0.0,4.0,0.81,0.5715,4.0,0.81,0.5715,0.1,0.7,0.5,0.6,0.5,0.3,0,0.3150194438443444,0,0.3150194438443444,0.0,0.6399999999999999,0.28,0.49,0.5,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,509,1.0,7,2.0,0.25,0.42,None,None,None,0.24,0.14,0.83,0.5,1.0,0.0,2.0,0.25,0.42,None,None,None,0.25,0.35,0.85,0.65,1.0,0.0,1,0.0,None,None,0.010000000000000009,0.20999999999999996,0.020000000000000018,0.15000000000000002,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,509,1.0,8,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,None,None,None,None,None,None,0.25,0.35,0.85,0.65,1.0,0.0,None,None,None,None,0.25,0.35,0.85,0.65,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,509,1.0,9,2.0,0.25,0.42,None,None,None,0.1,0.03,0.25,0.12,1.0,0.0,3.0,0.745,0.415,None,None,None,0.35,0.45,0.95,0.75,1.0,0.0,0,0.49502525188115404,None,None,0.24999999999999997,0.42000000000000004,0.7,0.63,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,509,1.0,10,4.0,0.2425,0.747,None,None,None,0.25,0.31,0.5,0.0,1.0,0.0,3.0,0.745,0.415,None,None,None,0.45,0.55,0.95,0.85,1.0,0.0,0,0.6022709108034356,None,None,0.2,0.24000000000000005,0.44999999999999996,0.85,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,509,1.0,11,4.0,0.2425,0.747,None,None,None,0.4,0.26,0.82,0.64,0.91,0.0,4.0,0.2425,0.747,None,None,None,0.45,0.55,0.95,0.85,1.0,0.0,1,0.0,None,None,0.04999999999999999,0.29000000000000004,0.13,0.20999999999999996,0.08999999999999997,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,509,1.0,12,4.0,0.2425,0.747,None,None,None,0.23,0.17,0.67,0.33,1.0,0.0,4.0,0.2425,0.747,None,None,None,0.55,0.65,1.0,0.95,1.0,0.0,1,0.0,None,None,0.32000000000000006,0.48,0.32999999999999996,0.6199999999999999,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,509,2.0,13,6.0,0.6625,0.9095,4.0,0.6625,0.5225,0.61,0.47,1.0,0.0,1.0,0.0,1.0,0.2175,0.1515,1.0,0.2175,0.1515,0.2,0.18,0.45,0.55,1.0,0.0,0,0.8789704204351816,0,0.5793668958440755,0.41,0.29,0.55,0.55,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,509,2.0,14,6.0,0.6625,0.9095,None,None,None,0.45,0.44,1.0,0.0,1.0,0.0,1.0,0.2175,0.1515,None,None,None,0.2,0.15,0.4,0.5,1.0,0.0,0,0.8789704204351816,None,None,0.25,0.29000000000000004,0.6,0.5,0.0,0.0
