reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,578,1,1,3,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,578,2,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,578,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,578,4,3,3,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,578,5,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,578,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,578,7,1,2,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,578,8,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,578,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,578,10,1,1,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,578,11,3,3,3,1,1
