reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,675,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,675,2,3,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,675,3,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,675,4,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,675,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,675,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,675,7,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,675,8,3,None,3,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,675,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,675,10,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,675,11,3,3,3,1,1
