reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,463,1,0,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,463,2,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,463,3,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,463,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,463,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,463,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,463,7,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,463,8,2,1,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,463,9,0,2,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,463,10,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,463,11,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,463,12,3,3,3,1,1
