reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,506,0.0,0,1.0,0.1999999999999999,0.15,None,None,None,0.2,0.15,0.67,0.0,1.0,0.0,1.0,0.2,0.15,None,None,None,0.3,0.8,0.7,0.85,0.9,0.2,1,1.1102230246251565e-16,None,None,0.09999999999999998,0.65,0.029999999999999916,0.85,0.09999999999999998,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,506,0.0,1,4.0,0.81,0.5715,None,None,None,0.2,0.15,0.64,0.0,1.0,0.0,2.0,0.182,0.575,None,None,None,0.4,0.7,0.6,0.8,0.85,0.3,0,0.6280097531089784,None,None,0.2,0.5499999999999999,0.040000000000000036,0.8,0.15000000000000002,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,506,0.0,2,2.0,0.182,0.575,None,None,None,0.27,0.2,0.78,0.33,1.0,0.0,3.0,0.495,0.575,None,None,None,0.35,0.85,0.75,0.85,0.9,0.25,0,0.313,None,None,0.07999999999999996,0.6499999999999999,0.030000000000000027,0.52,0.09999999999999998,0.25
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,506,0.0,3,1.0,0.1999999999999999,0.15,1.0,0.1999999999999999,0.15,0.33,0.07,0.83,0.33,1.0,0.0,3.0,0.495,0.575,3.0,0.495,0.575,0.4,0.75,0.65,0.8,0.85,0.35,0,0.5173490117899134,0,0.5173490117899134,0.07,0.6799999999999999,0.17999999999999994,0.47000000000000003,0.15000000000000002,0.35
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,506,0.0,4,2.0,0.182,0.575,None,None,None,0.37,0.28,0.9,0.0,1.0,0.0,4.0,0.81,0.5715,None,None,None,0.35,0.8,0.7,0.85,0.9,0.25,0,0.6280097531089784,None,None,0.020000000000000018,0.52,0.20000000000000007,0.85,0.09999999999999998,0.25
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,506,0.0,5,3.0,0.495,0.575,None,None,None,0.45,0.24,1.0,0.14,1.0,0.0,4.0,0.81,0.5715,None,None,None,0.4,0.75,0.65,0.8,0.85,0.35,0,0.3150194438443444,None,None,0.04999999999999999,0.51,0.35,0.66,0.15000000000000002,0.35
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,506,0.0,6,3.0,0.495,0.575,None,None,None,0.24,0.21,0.78,0.0,1.0,0.0,4.0,0.81,0.5715,None,None,None,0.35,0.8,0.7,0.85,0.9,0.25,0,0.3150194438443444,None,None,0.10999999999999999,0.5900000000000001,0.08000000000000007,0.85,0.09999999999999998,0.25
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,506,1.0,7,4.0,0.2425,0.747,None,None,None,0.42,0.18,1.0,0.33,1.0,0.0,2.0,0.25,0.42,None,None,None,0.33,0.25,0.85,0.33,1.0,0.0,0,0.3270859978660047,None,None,0.08999999999999997,0.07,0.15000000000000002,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,506,1.0,8,2.0,0.25,0.42,None,None,None,0.59,0.42,1.0,0.5,1.0,0.0,2.0,0.25,0.42,None,None,None,0.33,0.25,0.85,0.33,1.0,0.0,1,0.0,None,None,0.25999999999999995,0.16999999999999998,0.15000000000000002,0.16999999999999998,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,506,1.0,9,3.0,0.745,0.415,None,None,None,0.29,0.22,0.75,0.5,1.0,0.0,3.0,0.745,0.415,None,None,None,0.33,0.25,0.85,0.33,1.0,0.0,1,0.0,None,None,0.040000000000000036,0.03,0.09999999999999998,0.16999999999999998,0.0,0.0
