reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,775,0.0,0,1.0,0.1999999999999999,0.15,None,None,None,0.14,0.15,0.5,0.08,1.0,0.0,1.0,0.2,0.15,1.0,0.2,0.15,0.6,0.4,0.7,0.5,0.6,0.3,1,1.1102230246251565e-16,None,None,0.45999999999999996,0.25,0.19999999999999996,0.42,0.4,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,775,0.0,1,4.0,0.81,0.5715,None,None,None,0.05,0.02,0.21,0.0,1.0,0.0,2.0,0.182,0.575,2.0,0.182,0.575,0.7,0.3,0.6,0.4,0.5,0.4,0,0.6280097531089784,None,None,0.6499999999999999,0.27999999999999997,0.39,0.4,0.5,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,775,0.0,2,2.0,0.182,0.575,None,None,None,0.0,0.03,0.11,0.0,1.0,0.0,3.0,0.495,0.575,3.0,0.495,0.575,0.5,0.6,0.8,0.6,0.7,0.2,0,0.313,None,None,0.5,0.57,0.6900000000000001,0.6,0.30000000000000004,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,775,0.0,3,2.0,0.182,0.575,None,None,None,0.39,0.3,1.0,0.33,1.0,0.0,3.0,0.495,0.575,3.0,0.495,0.575,0.8,0.2,0.5,0.3,0.4,0.6,0,0.313,None,None,0.41000000000000003,0.09999999999999998,0.5,0.030000000000000027,0.6,0.6
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,775,0.0,4,3.0,0.495,0.575,1.0,0.1999999999999999,0.15,0.32,0.23,1.0,0.0,1.0,0.0,4.0,0.81,0.5715,4.0,0.81,0.5715,0.4,0.8,0.7,0.8,0.9,0.1,0,0.3150194438443444,0,0.7414595403661619,0.08000000000000002,0.5700000000000001,0.30000000000000004,0.8,0.09999999999999998,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,775,0.0,5,2.0,0.182,0.575,1.0,0.1999999999999999,0.15,0.33,0.38,1.0,0.0,1.0,0.0,4.0,0.81,0.5715,4.0,0.81,0.5715,0.3,0.5,0.4,0.7,0.6,0.3,0,0.6280097531089784,0,0.7414595403661619,0.030000000000000027,0.12,0.6,0.7,0.4,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,775,0.0,6,3.0,0.495,0.575,None,None,None,0.08,0.05,0.33,0.11,1.0,0.0,4.0,0.81,0.5715,4.0,0.81,0.5715,0.6,0.4,0.6,0.5,0.5,0.4,0,0.3150194438443444,None,None,0.52,0.35000000000000003,0.26999999999999996,0.39,0.5,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,775,1.0,7,3.0,0.745,0.415,None,None,None,0.25,0.11,0.83,0.17,1.0,0.0,1.0,0.197,0.1425,1.0,0.197,0.1425,0.6,0.4,0.7,0.5,0.6,0.3,0,0.612013275999794,None,None,0.35,0.29000000000000004,0.13,0.32999999999999996,0.4,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,775,1.0,8,2.0,0.25,0.42,None,None,None,0.25,0.31,1.0,0.33,1.0,0.0,2.0,0.25,0.42,2.0,0.25,0.42,0.7,0.3,0.6,0.4,0.5,0.4,1,0.0,None,None,0.44999999999999996,0.010000000000000009,0.4,0.07,0.5,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,775,1.0,9,4.0,0.2425,0.747,None,None,None,0.19,0.17,0.75,0.0,1.0,0.0,3.0,0.745,0.415,3.0,0.745,0.415,0.5,0.6,0.8,0.6,0.7,0.2,0,0.6022709108034356,None,None,0.31,0.42999999999999994,0.050000000000000044,0.6,0.30000000000000004,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,775,1.0,10,5.0,0.735,0.73,None,None,None,0.22,0.04,0.6,0.0,1.0,0.0,3.0,0.745,0.415,3.0,0.745,0.415,0.8,0.2,0.5,0.3,0.4,0.6,0,0.3151586901863885,None,None,0.5800000000000001,0.16,0.09999999999999998,0.3,0.6,0.6
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,775,1.0,11,4.0,0.2425,0.747,None,None,None,0.1,0.1,0.36,0.18,1.0,0.0,4.0,0.2425,0.747,4.0,0.2425,0.747,0.4,0.8,0.7,0.8,0.9,0.1,1,0.0,None,None,0.30000000000000004,0.7000000000000001,0.33999999999999997,0.6200000000000001,0.09999999999999998,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,775,1.0,12,5.0,0.735,0.73,3.0,0.745,0.415,0.24,0.2,0.75,0.08,1.0,0.0,4.0,0.2425,0.747,4.0,0.2425,0.747,0.3,0.5,0.4,0.7,0.6,0.3,0,0.49279331367217233,0,0.6022709108034356,0.06,0.3,0.35,0.62,0.4,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,775,2.0,13,5.0,0.66,0.7150000000000001,None,None,None,0.42,0.27,1.0,0.0,1.0,0.0,3.0,0.66,0.3335,3.0,0.66,0.3335,0.8,0.2,0.5,0.3,0.4,0.6,0,0.38150000000000006,None,None,0.38000000000000006,0.07,0.5,0.3,0.6,0.6
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,775,2.0,14,5.0,0.66,0.7150000000000001,None,None,None,0.26,0.2,0.67,0.0,1.0,0.0,4.0,0.6625,0.5225,4.0,0.6625,0.5225,0.4,0.8,0.7,0.8,0.9,0.1,0,0.19251623308178467,None,None,0.14,0.6000000000000001,0.029999999999999916,0.8,0.09999999999999998,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,775,2.0,15,4.0,0.6625,0.5225,None,None,None,0.44,0.16,0.75,0.0,1.0,0.0,4.0,0.6625,0.5225,4.0,0.6625,0.5225,0.3,0.5,0.4,0.7,0.6,0.3,1,0.0,None,None,0.14,0.33999999999999997,0.35,0.7,0.4,0.3
