reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,318,1,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,318,2,0,1,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,318,3,2,2,2,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,318,4,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,318,5,0,3,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,318,6,3,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,318,7,2,0,1,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,318,8,3,2,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,318,9,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,318,10,0,0,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,318,11,3,3,3,1,1
