reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,492,1,0,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,492,2,1,3,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,492,3,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,492,4,0,0,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,492,5,3,3,3,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,492,6,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,492,7,3,3,3,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,492,8,0,1,2,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,492,9,0,0,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,492,10,1,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,492,11,2,2,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,492,12,0,3,3,0,0
