reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,518,1,2,2,2,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,518,2,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,518,3,1,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,518,4,0,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,518,5,1,0,3,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,518,6,1,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,518,7,1,2,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,518,9,2,2,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,518,8,1,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,518,10,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,518,11,1,1,2,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,518,12,1,3,2,0,1
