reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,423,0.0,0,2.0,0.4775,0.295,None,None,None,0.3,0.14,0.83,0.83,1.0,0.0,5.0,0.5,0.78,None,None,None,0.6,0.4,0.7,0.5,0.6,0.3,0,0.4855216267067823,None,None,0.3,0.26,0.13,0.32999999999999996,0.4,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,423,0.0,1,3.0,0.4225,0.46,None,None,None,0.02,0.0,0.09,0.09,1.0,0.0,2.0,0.4775,0.295,None,None,None,0.7,0.5,0.6,0.6,0.7,0.4,0,0.1739252713092609,None,None,0.6799999999999999,0.5,0.51,0.51,0.30000000000000004,0.4
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,423,0.0,2,5.0,0.5,0.78,None,None,None,0.28,0.28,1.0,1.0,1.0,0.0,3.0,0.4225,0.46,None,None,None,0.4,0.3,0.5,0.4,0.4,0.6,0,0.3292510440378284,None,None,0.12,0.019999999999999962,0.5,0.6,0.6,0.6
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,423,0.0,3,5.0,0.5,0.78,None,None,None,0.35,0.32,0.89,0.89,1.0,0.0,2.0,0.4775,0.295,None,None,None,0.5,0.4,0.6,0.5,0.5,0.5,0,0.4855216267067823,None,None,0.15000000000000002,0.08000000000000002,0.29000000000000004,0.39,0.5,0.5
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,423,0.0,4,3.0,0.4225,0.46,None,None,None,0.43,0.39,1.0,0.0,1.0,0.0,4.0,0.205,0.74,None,None,None,0.6,0.5,0.7,0.6,0.7,0.3,0,0.3545507721046451,None,None,0.16999999999999998,0.10999999999999999,0.30000000000000004,0.6,0.30000000000000004,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,423,0.0,5,1.0,0.2975,0.142,None,None,None,0.48,0.35,1.0,0.2,1.0,0.0,1.0,0.2975,0.142,None,None,None,0.6,0.6,0.6,0.7,0.7,0.2,1,0.0,None,None,0.12,0.25,0.4,0.49999999999999994,0.30000000000000004,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,423,0.0,6,1.0,0.2975,0.142,None,None,None,0.19,0.26,0.73,0.0,1.0,0.0,6.0,0.78,0.77,None,None,None,0.7,0.6,0.7,0.7,0.8,0.3,0,0.791953439287942,None,None,0.51,0.33999999999999997,0.030000000000000027,0.7,0.19999999999999996,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,423,0.0,7,4.0,0.205,0.74,None,None,None,0.56,0.41,1.0,0.33,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,423,0.0,8,1.0,0.2975,0.142,3.0,0.4225,0.46,0.29,0.25,1.0,0.42,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,423,0.0,9,1.0,0.2975,0.142,6.0,0.78,0.77,0.38,0.35,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
