reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,0.0,0,4.0,0.495,0.63,None,None,None,0.17,0.23,0.8,0.0,1.0,0.0,1.0,0.275,0.15,None,None,None,0.6,0.4,0.7,0.5,0.6,0.3,0,0.5280151512977634,None,None,0.42999999999999994,0.17,0.10000000000000009,0.5,0.4,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,0.0,1,4.0,0.495,0.63,None,None,None,0.24,0.36,1.0,0.0,1.0,0.0,2.0,0.495,0.299,None,None,None,0.5,0.6,0.8,0.7,0.7,0.4,0,0.331,None,None,0.26,0.24,0.19999999999999996,0.7,0.30000000000000004,0.4
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,0.0,2,1.0,0.275,0.15,None,None,None,0.23,0.17,1.0,0.17,1.0,0.0,3.0,0.163,0.645,None,None,None,0.4,0.5,0.6,0.6,0.6,0.2,0,0.5075125614208973,None,None,0.17,0.32999999999999996,0.4,0.42999999999999994,0.4,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,0.0,3,3.0,0.163,0.645,None,None,None,0.24,0.15,0.83,0.17,1.0,0.0,4.0,0.495,0.63,None,None,None,0.3,0.4,0.5,0.5,0.5,0.3,0,0.33233868267175876,None,None,0.06,0.25,0.32999999999999996,0.32999999999999996,0.5,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,0.0,4,1.0,0.275,0.15,1.0,0.275,0.15,0.48,0.27,1.0,0.23,1.0,0.0,5.0,0.605,0.91,1.0,0.275,0.15,0.4,0.5,0.6,0.6,0.6,0.2,0,0.8285529554590944,1,0.0,0.07999999999999996,0.22999999999999998,0.4,0.37,0.4,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,0.0,5,3.0,0.163,0.645,3.0,0.163,0.645,0.52,0.29,1.0,0.5,1.0,0.0,6.0,0.735,0.53,2.0,0.495,0.299,0.5,0.6,0.7,0.7,0.7,0.4,0,0.5834457986822769,0,0.4795205939268928,0.020000000000000018,0.31,0.30000000000000004,0.19999999999999996,0.30000000000000004,0.4
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,0.0,6,3.0,0.163,0.645,4.0,0.495,0.63,0.56,0.32,1.0,0.75,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,0.0,7,2.0,0.495,0.299,None,None,None,0.57,0.27,1.0,0.2,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,0.0,8,4.0,0.495,0.63,None,None,None,0.58,0.3,1.0,0.36,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,0.0,9,3.0,0.163,0.645,None,None,None,0.57,0.33,1.0,0.92,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,0.0,10,3.0,0.163,0.645,None,None,None,0.55,0.34,1.0,0.43,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,0.0,11,3.0,0.163,0.645,None,None,None,0.53,0.28,1.0,0.1,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,1.0,12,4.0,0.72,0.69,None,None,None,0.51,0.19,1.0,0.43,1.0,0.0,3.0,0.1965,0.72,None,None,None,0.48,0.27,1.0,0.23,1.0,0.0,0,0.5243588942699455,None,None,0.030000000000000027,0.08000000000000002,0.0,0.19999999999999998,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,1.0,13,2.0,0.2965,0.38,None,None,None,0.36,0.15,1.0,0.5,1.0,0.0,3.0,0.1965,0.72,None,None,None,0.52,0.29,1.0,0.5,1.0,0.0,0,0.354400902933387,None,None,0.16000000000000003,0.13999999999999999,0.0,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,1.0,14,2.0,0.2965,0.38,None,None,None,0.41,0.2,0.86,0.43,1.0,0.0,1.0,0.272,0.1465,None,None,None,0.56,0.27,1.0,0.75,1.0,0.0,0,0.23478181360573908,None,None,0.15000000000000008,0.07,0.14,0.32,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,1.0,15,2.0,0.2965,0.38,None,None,None,0.5,0.23,1.0,0.75,1.0,0.0,3.0,0.1965,0.72,None,None,None,0.57,0.3,1.0,0.2,1.0,0.0,0,0.354400902933387,None,None,0.06999999999999995,0.06999999999999998,0.0,0.55,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,1.0,16,1.0,0.272,0.1465,None,None,None,0.46,0.3,1.0,0.2,1.0,0.0,2.0,0.2965,0.38,None,None,None,0.58,0.33,1.0,0.36,1.0,0.0,0,0.23478181360573908,None,None,0.11999999999999994,0.030000000000000027,0.0,0.15999999999999998,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,1.0,17,1.0,0.272,0.1465,None,None,None,0.36,0.17,0.9,0.1,1.0,0.0,3.0,0.1965,0.72,None,None,None,0.57,0.0,1.0,0.92,1.0,0.0,0,0.578448355516722,None,None,0.20999999999999996,0.17,0.09999999999999998,0.8200000000000001,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,1.0,18,1.0,0.272,0.1465,None,None,None,0.38,0.21,0.92,0.33,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,1.0,19,1.0,0.272,0.1465,None,None,None,0.42,0.26,1.0,0.44,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,1.0,20,3.0,0.1964999999999999,0.72,None,None,None,0.43,0.21,1.0,0.5,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,1.0,21,1.0,0.272,0.1465,None,None,None,0.45,0.18,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,1.0,22,2.0,0.2965,0.38,None,None,None,0.39,0.15,1.0,0.17,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,1.0,23,1.0,0.272,0.1465,None,None,None,0.54,0.16,1.0,0.2,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,1.0,24,1.0,0.272,0.1465,None,None,None,0.52,0.27,1.0,0.25,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,1.0,25,2.0,0.2965,0.38,None,None,None,0.42,0.15,1.0,0.12,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,1.0,26,2.0,0.2965,0.38,None,None,None,0.51,0.18,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,1.0,27,1.0,0.272,0.1465,None,None,None,0.47,0.22,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,2.0,28,2.0,0.25,0.5,None,None,None,0.65,0.49,1.0,0.4,1.0,0.0,1.0,0.2725,0.147,None,None,None,0.43,0.19,1.0,0.43,1.0,0.0,0,0.3537163411548864,None,None,0.22000000000000003,0.3,0.0,0.02999999999999997,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,2.0,29,3.0,0.595,0.425,None,None,None,0.73,0.54,1.0,0.29,1.0,0.0,2.0,0.25,0.5,None,None,None,0.5,0.15,1.0,0.75,1.0,0.0,0,0.3530580688781946,None,None,0.22999999999999998,0.39,0.0,0.46,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,2.0,30,2.0,0.25,0.5,None,None,None,0.51,0.37,1.0,0.75,1.0,0.0,2.0,0.25,0.5,None,None,None,0.46,0.2,0.86,0.43,1.0,0.0,1,0.0,None,None,0.04999999999999999,0.16999999999999998,0.14,0.32,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,2.0,31,2.0,0.25,0.5,None,None,None,0.54,0.59,1.0,0.43,1.0,0.0,2.0,0.25,0.5,None,None,None,0.5,0.23,1.0,0.75,1.0,0.0,1,0.0,None,None,0.040000000000000036,0.36,0.0,0.32,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,2.0,32,2.0,0.25,0.5,None,None,None,0.71,0.48,1.0,0.5,1.0,0.0,1.0,0.2725,0.147,None,None,None,0.45,0.3,1.0,0.2,1.0,0.0,0,0.3537163411548864,None,None,0.25999999999999995,0.18,0.0,0.3,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,2.0,33,2.0,0.25,0.5,None,None,None,0.56,0.41,0.8,0.6,1.0,0.0,1.0,0.2725,0.147,None,None,None,0.36,0.17,0.9,0.1,1.0,0.0,0,0.3537163411548864,None,None,0.20000000000000007,0.23999999999999996,0.09999999999999998,0.5,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,2.0,34,2.0,0.25,0.5,None,None,None,0.59,0.35,1.0,0.57,1.0,0.0,1.0,0.2725,0.147,None,None,None,0.38,0.21,0.92,0.33,1.0,0.0,0,0.3537163411548864,None,None,0.20999999999999996,0.13999999999999999,0.07999999999999996,0.23999999999999994,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,2.0,35,2.0,0.25,0.5,None,None,None,0.68,0.58,1.0,1.0,1.0,0.0,1.0,0.2725,0.147,None,None,None,0.42,0.26,1.0,0.44,1.0,0.0,0,0.3537163411548864,None,None,0.26000000000000006,0.31999999999999995,0.0,0.56,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,2.0,36,2.0,0.25,0.5,None,None,None,0.52,0.38,1.0,0.71,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,2.0,37,2.0,0.25,0.5,None,None,None,0.56,0.52,1.0,0.7,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,2.0,38,2.0,0.25,0.5,None,None,None,0.39,0.36,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,2.0,39,2.0,0.25,0.5,None,None,None,0.52,0.4,1.0,0.6,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,2.0,40,2.0,0.25,0.5,None,None,None,0.5,0.53,0.83,0.83,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,2.0,41,2.0,0.25,0.5,None,None,None,0.53,0.3,1.0,0.25,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,2.0,42,2.0,0.25,0.5,None,None,None,0.56,0.5,1.0,0.1,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,2.0,43,2.0,0.25,0.5,None,None,None,0.54,0.35,1.0,0.1,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,2.0,44,2.0,0.25,0.5,None,None,None,0.6,0.48,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,2.0,45,2.0,0.25,0.5,None,None,None,0.58,0.38,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,304,2.0,46,2.0,0.25,0.5,None,None,None,0.56,0.35,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
