reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,0.0,0,1.0,0.36115,0.1485,None,None,None,0.16,0.25,0.8,0.0,1.0,0.0,2.0,0.1425,0.5285,None,None,None,0.7,0.5,0.8,0.6,0.7,0.3,0,0.43841512576552377,None,None,0.5399999999999999,0.25,0.0,0.6,0.30000000000000004,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,0.0,1,1.0,0.36115,0.1485,None,None,None,0.17,0.28,1.0,0.0,1.0,0.0,1.0,0.36115,0.1485,None,None,None,0.6,0.7,0.9,0.8,0.8,0.4,1,0.0,None,None,0.42999999999999994,0.41999999999999993,0.09999999999999998,0.8,0.19999999999999996,0.4
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,0.0,2,4.0,0.63,0.585,None,None,None,0.29,0.29,0.89,0.67,1.0,0.0,3.0,0.394,0.584,None,None,None,0.5,0.6,0.7,0.7,0.6,0.5,0,0.23600211863455803,None,None,0.21000000000000002,0.31,0.19000000000000006,0.029999999999999916,0.4,0.5
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,3,4.0,0.346,0.7505,None,None,None,0.42,0.32,0.75,0.0,1.0,0.0,2.0,0.187,0.433,None,None,None,0.29,0.29,1.0,0.67,1.0,0.0,0,0.3550876652321226,None,None,0.13,0.030000000000000027,0.25,0.67,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,4,3.0,0.1755,0.7075,6.0,0.502,0.4329999999999999,0.42,0.29,0.93,0.4,1.0,0.0,1.0,0.3635,0.149,1.0,0.3635,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5892930086128632,0,0.31597191330876223,0.42,0.29,0.93,0.4,1.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,5,1.0,0.3635,0.149,6.0,0.502,0.4329999999999999,0.4,0.29,1.0,0.0,1.0,0.0,2.0,0.187,0.433,1.0,0.3635,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0,0.33437740653339604,0,0.31597191330876223,0.4,0.29,1.0,0.0,1.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,6,6.0,0.502,0.4329999999999999,6.0,0.502,0.4329999999999999,0.51,0.41,1.0,0.31,1.0,0.0,1.0,0.3635,0.149,1.0,0.3635,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31597191330876223,0,0.31597191330876223,0.51,0.41,1.0,0.31,1.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,7,4.0,0.346,0.7505,6.0,0.502,0.4329999999999999,0.38,0.29,1.0,0.5,1.0,0.0,2.0,0.187,0.433,1.0,0.3635,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3550876652321226,0,0.31597191330876223,0.38,0.29,1.0,0.5,1.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,8,1.0,0.3635,0.149,None,None,None,0.43,0.24,1.0,0.0,1.0,0.0,2.0,0.187,0.433,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0,0.33437740653339604,None,None,0.43,0.24,1.0,0.0,1.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,9,2.0,0.187,0.4329999999999999,None,None,None,0.58,0.51,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,10,2.0,0.187,0.4329999999999999,None,None,None,0.29,0.18,1.0,0.11,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,11,1.0,0.3635,0.149,None,None,None,0.27,0.16,1.0,0.14,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,12,4.0,0.346,0.7505,None,None,None,0.56,0.48,1.0,0.38,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,13,6.0,0.502,0.4329999999999999,None,None,None,0.46,0.31,0.88,0.38,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,14,4.0,0.346,0.7505,None,None,None,0.59,0.54,1.0,0.17,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,15,6.0,0.502,0.4329999999999999,None,None,None,0.66,0.38,1.0,0.36,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,16,1.0,0.3635,0.149,None,None,None,0.53,0.4,0.91,0.27,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,17,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.53,0.35,0.91,0.27,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,18,6.0,0.502,0.4329999999999999,None,None,None,0.54,0.4,1.0,0.8,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,19,6.0,0.502,0.4329999999999999,None,None,None,0.52,0.38,0.91,0.18,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,20,6.0,0.502,0.4329999999999999,None,None,None,0.56,0.43,1.0,0.09,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,21,1.0,0.3635,0.149,None,None,None,0.56,0.38,1.0,0.36,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,22,6.0,0.502,0.4329999999999999,None,None,None,0.28,0.19,1.0,0.2,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,23,6.0,0.502,0.4329999999999999,None,None,None,0.44,0.41,1.0,0.0,0.92,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,24,1.0,0.3635,0.149,None,None,None,0.57,0.33,0.89,0.11,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,1.0,25,5.0,0.345,0.495,None,None,None,0.51,0.44,0.92,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,2.0,26,2.0,0.2635,0.41,None,None,None,0.16,0.2,1.0,0.0,1.0,0.0,2.0,0.2635,0.41,None,None,None,0.57,0.51,0.93,0.4,1.0,0.0,1,0.0,None,None,0.4099999999999999,0.31,0.06999999999999995,0.4,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,2.0,27,4.0,0.737,0.5345,None,None,None,0.28,0.26,1.0,0.33,1.0,0.0,1.0,0.3625,0.146,None,None,None,0.51,0.44,1.0,0.4,1.0,0.0,0,0.5396132874568601,None,None,0.22999999999999998,0.18,0.0,0.07,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,233,2.0,28,4.0,0.737,0.5345,None,None,None,0.22,0.28,0.75,0.25,1.0,0.0,4.0,0.737,0.5345,None,None,None,0.42,0.32,0.75,0.0,1.0,0.0,1,0.0,None,None,0.19999999999999998,0.03999999999999998,0.0,0.25,0.0,0.0
