reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,234,0.0,0,1.0,0.36115,0.1485,None,None,None,0.24,0.41,1.0,0.0,1.0,0.0,2.0,0.1425,0.5285,None,None,None,0.6,0.7,0.8,0.7,0.6,0.3,0,0.43841512576552377,None,None,0.36,0.29,0.19999999999999996,0.7,0.4,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,234,0.0,1,5.0,0.8625,0.585,None,None,None,0.36,0.41,1.0,0.25,1.0,0.0,2.0,0.1425,0.5285,None,None,None,0.5,0.6,0.7,0.6,0.5,0.4,0,0.7222134379807676,None,None,0.14,0.19,0.30000000000000004,0.35,0.5,0.4
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,234,0.0,2,2.0,0.1425,0.5285,4.0,0.63,0.585,0.25,0.12,0.78,0.0,1.0,0.0,3.0,0.394,0.584,4.0,0.63,0.585,0.4,0.5,0.6,0.5,0.4,0.3,0,0.25755096583006637,1,0.0,0.15000000000000002,0.38,0.18000000000000005,0.5,0.6,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,234,1.0,3,1.0,0.3635,0.149,None,None,None,0.11,0.01,0.25,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,234,1.0,4,10.0,0.8200000000000001,0.4349999999999999,1.0,0.3635,0.149,0.46,0.13,0.93,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,234,1.0,5,4.0,0.346,0.7505,None,None,None,0.44,0.12,1.0,0.17,1.0,0.0,2.0,0.187,0.433,None,None,None,0.25,0.12,0.78,0.0,1.0,0.0,0,0.3550876652321226,None,None,0.19,0.0,0.21999999999999997,0.17,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,234,1.0,6,7.0,0.505,0.72,None,None,None,0.42,0.11,0.92,0.15,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,234,1.0,7,3.0,0.1755,0.7075,None,None,None,0.45,0.12,1.0,0.17,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,234,1.0,8,4.0,0.346,0.7505,None,None,None,0.57,0.1,1.0,0.5,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,234,1.0,9,1.0,0.3635,0.149,None,None,None,0.49,0.14,1.0,0.4,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,234,1.0,10,1.0,0.3635,0.149,None,None,None,0.47,0.12,0.89,0.11,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,234,1.0,11,4.0,0.346,0.7505,None,None,None,0.68,0.29,1.0,0.14,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,234,1.0,12,4.0,0.346,0.7505,None,None,None,0.64,0.22,1.0,0.12,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,234,1.0,13,1.0,0.3635,0.149,None,None,None,0.64,0.19,0.88,0.38,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
