reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,637,0.0,0,1.0,0.2975,0.142,None,None,None,0.32,0.39,1.0,1.0,1.0,0.0,3.0,0.4225,0.46,None,None,None,0.6,0.4,0.7,0.5,0.6,0.3,0,0.3416855279346786,None,None,0.27999999999999997,0.010000000000000009,0.30000000000000004,0.5,0.4,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,637,0.0,1,1.0,0.2975,0.142,None,None,None,0.18,0.2,0.82,0.82,1.0,0.0,2.0,0.4775,0.295,None,None,None,0.7,0.5,0.6,0.4,0.7,0.4,0,0.23623928547132036,None,None,0.52,0.3,0.21999999999999997,0.41999999999999993,0.30000000000000004,0.4
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,637,0.0,2,5.0,0.5,0.78,None,None,None,0.36,0.28,1.0,1.0,1.0,0.0,1.0,0.2975,0.142,None,None,None,0.5,0.6,0.4,0.6,0.5,0.4,0,0.6693655578232272,None,None,0.14,0.31999999999999995,0.6,0.4,0.5,0.4
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,637,0.0,3,4.0,0.205,0.74,3.0,0.4225,0.46,0.5,0.33,1.0,1.0,1.0,0.0,6.0,0.78,0.77,3.0,0.4225,0.46,0.6,0.3,0.5,0.7,0.4,0.6,0,0.5757820768311567,1,0.0,0.09999999999999998,0.030000000000000027,0.5,0.30000000000000004,0.6,0.6
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,637,0.0,4,2.0,0.4775,0.295,2.0,0.4775,0.295,0.61,0.39,1.0,0.75,1.0,0.0,4.0,0.205,0.74,2.0,0.4775,0.295,0.4,0.6,0.3,0.5,0.3,0.7,0,0.5218057588796812,1,0.0,0.20999999999999996,0.20999999999999996,0.7,0.25,0.7,0.7
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,637,0.0,5,2.0,0.4775,0.295,2.0,0.4775,0.295,0.65,0.43,1.0,0.4,1.0,0.0,2.0,0.4775,0.295,6.0,0.78,0.77,0.5,0.7,0.4,0.6,0.6,0.3,1,0.0,0,0.563144075703545,0.15000000000000002,0.26999999999999996,0.6,0.19999999999999996,0.4,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,637,0.0,6,1.0,0.2975,0.142,2.0,0.4775,0.295,0.25,0.13,0.45,0.18,1.0,0.09,5.0,0.5,0.78,1.0,0.2975,0.142,0.7,0.6,0.5,0.7,0.7,0.4,0,0.6693655578232272,0,0.23623928547132036,0.44999999999999996,0.47,0.04999999999999999,0.52,0.30000000000000004,0.31000000000000005
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,637,0.0,7,2.0,0.4775,0.295,2.0,0.4775,0.295,0.35,0.18,0.78,0.44,1.0,0.0,1.0,0.2975,0.142,4.0,0.205,0.74,0.4,0.5,0.3,0.4,0.5,0.6,0,0.23623928547132036,0,0.5218057588796812,0.050000000000000044,0.32,0.48000000000000004,0.03999999999999998,0.5,0.6
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,637,0.0,8,3.0,0.4225,0.46,3.0,0.4225,0.46,0.48,0.21,0.92,0.5,1.0,0.0,3.0,0.4225,0.46,5.0,0.5,0.78,0.6,0.4,0.6,0.5,0.6,0.3,1,0.0,0,0.3292510440378284,0.12,0.19000000000000003,0.32000000000000006,0.0,0.4,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,637,0.0,9,3.0,0.4225,0.46,3.0,0.4225,0.46,0.66,0.41,1.0,0.5,1.0,0.0,2.0,0.4775,0.295,6.0,0.78,0.77,0.5,0.6,0.4,0.6,0.5,0.4,0,0.1739252713092609,0,0.4731873307686925,0.16000000000000003,0.19,0.6,0.09999999999999998,0.5,0.4
