reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,614,0.0,0,1.0,0.275,0.15,None,None,None,0.34,0.3,1.0,0.8,1.0,0.0,1.0,0.275,0.15,None,None,None,0.6,0.8,0.7,0.75,0.85,0.2,1,0.0,None,None,0.25999999999999995,0.5,0.30000000000000004,0.050000000000000044,0.15000000000000002,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,614,0.0,1,3.0,0.163,0.645,None,None,None,0.17,0.2,0.6,0.1,1.0,0.0,2.0,0.495,0.299,None,None,None,0.5,0.7,0.6,0.8,0.9,0.3,0,0.4795205939268928,None,None,0.32999999999999996,0.49999999999999994,0.0,0.7000000000000001,0.09999999999999998,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,614,0.0,2,4.0,0.495,0.63,4.0,0.495,0.63,0.47,0.39,1.0,0.33,1.0,0.17,3.0,0.163,0.645,4.0,0.495,0.63,0.4,0.6,0.5,0.7,0.8,0.4,0,0.33233868267175876,1,0.0,0.06999999999999995,0.20999999999999996,0.5,0.36999999999999994,0.19999999999999996,0.23
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,614,0.0,3,1.0,0.275,0.15,4.0,0.495,0.63,0.38,0.23,0.75,0.17,1.0,0.0,3.0,0.163,0.645,4.0,0.495,0.63,0.4,0.5,0.6,0.7,0.8,0.3,0,0.5075125614208973,1,0.0,0.020000000000000018,0.27,0.15000000000000002,0.5299999999999999,0.19999999999999996,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,614,0.0,4,4.0,0.495,0.63,4.0,0.495,0.63,0.4,0.25,0.85,0.0,1.0,0.0,4.0,0.495,0.63,5.0,0.605,0.91,0.45,0.6,0.55,0.7,0.75,0.35,1,0.0,0,0.30083217912982646,0.04999999999999999,0.35,0.29999999999999993,0.7,0.25,0.35
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,614,0.0,5,4.0,0.495,0.63,4.0,0.495,0.63,0.34,0.32,1.0,0.83,1.0,0.0,5.0,0.605,0.91,6.0,0.735,0.53,0.5,0.65,0.6,0.75,0.8,0.4,0,0.30083217912982646,0,0.26,0.15999999999999998,0.33,0.4,0.07999999999999996,0.19999999999999996,0.4
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,614,0.0,6,4.0,0.495,0.63,None,None,None,0.22,0.19,0.88,0.88,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,614,0.0,7,3.0,0.163,0.645,None,None,None,0.61,0.27,1.0,0.6,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,614,0.0,8,4.0,0.495,0.63,None,None,None,0.31,0.24,1.0,0.27,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,614,0.0,9,3.0,0.163,0.645,None,None,None,0.38,0.26,0.92,0.62,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
