reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,0.0,0,1.0,0.2264999999999999,0.156,None,None,None,0.12,0.15,0.67,0.17,1.0,0.0,2.0,0.2025,0.555,None,None,None,0.6,0.8,0.7,0.7,0.8,0.3,0,0.3997211528053025,None,None,0.48,0.65,0.029999999999999916,0.5299999999999999,0.19999999999999996,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,0.0,1,4.0,0.68,0.7849999999999999,None,None,None,0.17,0.21,0.77,0.46,1.0,0.0,1.0,0.2265,0.156,None,None,None,0.5,0.7,0.6,0.6,0.7,0.4,0,0.7754374571814285,None,None,0.32999999999999996,0.49,0.17000000000000004,0.13999999999999996,0.30000000000000004,0.4
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,0.0,2,4.0,0.68,0.7849999999999999,None,None,None,0.24,0.17,0.86,0.43,1.0,0.0,3.0,0.67,0.4775,None,None,None,0.4,0.6,0.5,0.5,0.6,0.5,0,0.3076625586580206,None,None,0.16000000000000003,0.42999999999999994,0.36,0.07,0.4,0.5
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,3,5.0,0.345,0.7955,None,None,None,0.33,0.31,0.83,0.0,1.0,0.0,2.0,0.17,0.405,None,None,None,0.24,0.17,0.86,0.43,1.0,0.0,0,0.4279196770423159,None,None,0.09000000000000002,0.13999999999999999,0.030000000000000027,0.43,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,4,3.0,0.165,0.73,None,None,None,0.31,0.11,1.0,0.82,1.0,0.0,2.0,0.17,0.405,None,None,None,0.17,0.21,0.77,0.46,1.0,0.0,0,0.3250384592629001,None,None,0.13999999999999999,0.09999999999999999,0.22999999999999998,0.35999999999999993,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,5,6.0,0.508,0.41,None,None,None,0.53,0.24,1.0,0.11,1.0,0.0,2.0,0.17,0.405,None,None,None,0.12,0.15,0.67,0.17,1.0,0.0,0,0.33803698022553685,None,None,0.41000000000000003,0.09,0.32999999999999996,0.06000000000000001,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,6,5.0,0.345,0.7955,None,None,None,0.66,0.3,0.89,0.33,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,7,3.0,0.165,0.73,None,None,None,0.31,0.18,0.88,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,8,3.0,0.165,0.73,None,None,None,0.42,0.17,0.8,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,9,3.0,0.165,0.73,None,None,None,0.34,0.2,0.88,0.12,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,10,2.0,0.17,0.405,None,None,None,0.33,0.1,0.67,0.22,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,11,1.0,0.2274999999999999,0.1485,None,None,None,0.45,0.18,0.83,0.17,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,12,3.0,0.165,0.73,None,None,None,0.24,0.06,0.67,0.33,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,13,6.0,0.508,0.41,None,None,None,0.36,0.11,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,14,6.0,0.508,0.41,None,None,None,0.31,0.14,0.62,0.12,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,15,4.0,0.353,0.475,None,None,None,0.59,0.26,1.0,0.09,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,16,9.0,0.6599999999999999,0.779,None,None,None,0.61,0.45,1.0,0.08,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,17,11.0,0.8300000000000001,0.7150000000000001,None,None,None,0.56,0.26,1.0,0.67,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,18,9.0,0.6599999999999999,0.779,None,None,None,0.56,0.35,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,19,7.0,0.501,0.739,None,None,None,0.26,0.17,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,20,9.0,0.6599999999999999,0.779,None,None,None,0.38,0.22,0.91,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,21,9.0,0.6599999999999999,0.779,None,None,None,0.59,0.47,0.9,0.3,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,1.0,22,7.0,0.501,0.739,None,None,None,0.71,0.51,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,2.0,23,3.0,0.3399999999999999,0.5750000000000001,None,None,None,0.47,0.73,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,2.0,24,4.0,0.542,0.595,None,None,None,0.4,0.29,1.0,0.0,1.0,0.0,2.0,0.145,0.59,None,None,None,0.45,0.18,0.83,0.17,1.0,0.0,0,0.39703148489760864,None,None,0.04999999999999999,0.10999999999999999,0.17000000000000004,0.17,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,2.0,25,4.0,0.542,0.595,None,None,None,0.42,0.59,1.0,0.0,1.0,0.0,3.0,0.34,0.575,None,None,None,0.24,0.06,0.67,0.33,1.0,0.0,0,0.20298768435548006,None,None,0.18,0.53,0.32999999999999996,0.33,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,725,2.0,26,4.0,0.542,0.595,None,None,None,0.35,0.54,1.0,0.0,1.0,0.0,None,None,None,None,None,None,0.36,0.11,1.0,0.0,1.0,0.0,0,None,None,None,0.010000000000000009,0.43000000000000005,0.0,0.0,0.0,0.0
