reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,663,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,663,2,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,663,3,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,663,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,663,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,663,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,663,7,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,663,8,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,663,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,663,10,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,663,11,3,3,3,1,1
