reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,175,0.0,0,1.0,0.36115,0.1485,None,None,None,0.1,0.2,0.8,0.0,1.0,0.0,2.0,0.1425,0.5285,None,None,None,0.3,0.6,0.7,0.8,0.75,0.1,0,0.43841512576552377,None,None,0.19999999999999998,0.39999999999999997,0.10000000000000009,0.8,0.25,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,175,0.0,1,1.0,0.36115,0.1485,None,None,None,0.12,0.23,0.67,0.08,1.0,0.0,3.0,0.394,0.584,None,None,None,0.25,0.65,0.75,0.85,0.8,0.05,0,0.4367371892797773,None,None,0.13,0.42000000000000004,0.07999999999999996,0.77,0.19999999999999996,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,175,0.0,2,2.0,0.1425,0.5285,None,None,None,0.19,0.22,0.56,0.11,1.0,0.0,4.0,0.63,0.585,None,None,None,0.2,0.7,0.8,0.9,0.85,0.05,0,0.4907631811780505,None,None,0.010000000000000009,0.48,0.24,0.79,0.15000000000000002,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,175,1.0,3,3.0,0.1755,0.7075,4.0,0.346,0.7505,0.57,0.38,1.0,0.25,1.0,0.0,3.0,0.1755,0.7075,3.0,0.1755,0.7075,0.15,0.25,0.75,0.05,1.0,0.0,1,0.0,0,0.1758387044993223,0.41999999999999993,0.13,0.25,0.2,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,175,1.0,4,3.0,0.1755,0.7075,3.0,0.1755,0.7075,0.41,0.24,0.93,0.6,1.0,0.07,2.0,0.187,0.433,2.0,0.187,0.433,0.2,0.3,0.7,0.1,1.0,0.0,0,0.27474078692469384,0,0.27474078692469384,0.20999999999999996,0.06,0.2300000000000001,0.5,0.0,0.07
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,175,1.0,5,1.0,0.3635,0.149,1.0,0.3635,0.149,0.43,0.28,1.0,0.0,1.0,0.0,1.0,0.3635,0.149,1.0,0.3635,0.149,0.18,0.28,0.68,0.08,1.0,0.0,1,0.0,1,0.0,0.25,0.0,0.31999999999999995,0.08,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,175,1.0,6,2.0,0.187,0.4329999999999999,10.0,0.8200000000000001,0.4349999999999999,0.17,0.05,0.08,0.0,1.0,0.0,5.0,0.345,0.495,5.0,0.345,0.495,0.25,0.35,0.65,0.1,1.0,0.0,0,0.16972919607421702,0,0.47877447718106286,0.07999999999999999,0.3,0.5700000000000001,0.1,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,175,1.0,7,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,0.22,0.32,0.66,0.12,1.0,0.0,None,None,None,None,None,None,0.66,0.12,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,175,1.0,8,None,None,None,None,None,None,None,None,0.0,0.0,1.0,0.0,None,None,None,None,None,None,0.23,0.33,0.64,0.11,1.0,0.0,None,None,None,None,None,None,0.64,0.11,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,175,1.0,9,None,None,None,None,None,None,None,None,0.0,0.0,0.8,0.0,None,None,None,None,None,None,0.21,0.3,0.63,0.09,1.0,0.0,None,None,None,None,None,None,0.63,0.09,0.19999999999999996,0.0
