reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,466,1,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,466,2,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,466,3,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,466,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,466,5,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,466,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,466,7,2,1,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,466,8,3,1,2,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,466,9,2,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,466,10,3,1,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,466,11,3,3,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,466,12,0,2,3,0,1
