reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,321,1,1,3,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,321,2,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,321,3,1,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,321,4,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,321,5,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,321,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,321,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,321,8,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,321,9,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,321,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,321,11,2,3,3,0,0
