reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,1,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,11,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,142,12,2,2,2,1,1
