reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,715,1,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,715,2,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,715,3,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,715,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,715,5,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,715,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,715,7,2,1,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,715,8,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,715,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,715,10,1,0,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,715,11,3,3,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,715,12,3,2,3,0,0
