reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,761,1,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,761,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,761,3,1,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,761,4,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,761,5,3,2,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,761,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,761,7,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,761,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,761,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,761,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,761,11,2,1,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,761,12,3,2,2,0,0
