reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,0.0,0,1.0,0.2975,0.142,None,None,None,0.39,0.64,1.0,1.0,1.0,0.0,2.0,0.4775,0.295,None,None,None,0.3,0.4,0.2,0.25,0.15,0.1,0,0.23623928547132036,None,None,0.09000000000000002,0.24,0.8,0.75,0.85,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,0.0,1,1.0,0.2975,0.142,None,None,None,0.17,0.34,0.91,0.91,1.0,0.0,3.0,0.4225,0.46,None,None,None,0.35,0.45,0.25,0.3,0.2,0.15,0,0.3416855279346786,None,None,0.17999999999999997,0.10999999999999999,0.66,0.6100000000000001,0.8,0.15
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,0.0,2,1.0,0.2975,0.142,None,None,None,0.04,0.19,1.0,1.0,1.0,0.0,4.0,0.205,0.74,None,None,None,0.4,0.5,0.3,0.35,0.25,0.2,0,0.6051117665357367,None,None,0.36000000000000004,0.31,0.7,0.65,0.75,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,0.0,3,1.0,0.2975,0.142,None,None,None,0.29,0.38,0.89,0.89,1.0,0.0,5.0,0.5,0.78,None,None,None,0.5,0.6,0.35,0.45,0.3,0.25,0,0.6693655578232272,None,None,0.21000000000000002,0.21999999999999997,0.54,0.44,0.7,0.25
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,0.0,4,1.0,0.2975,0.142,None,None,None,0.48,0.64,1.0,1.0,1.0,0.0,6.0,0.78,0.77,None,None,None,0.55,0.65,0.4,0.5,0.35,0.3,0,0.791953439287942,None,None,0.07000000000000006,0.010000000000000009,0.6,0.5,0.65,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,0.0,5,1.0,0.2975,0.142,None,None,None,0.14,0.14,0.8,0.0,1.0,0.0,1.0,0.2975,0.142,None,None,None,0.6,0.7,0.45,0.55,0.4,0.35,1,0.0,None,None,0.45999999999999996,0.5599999999999999,0.35000000000000003,0.55,0.6,0.35
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,0.0,6,6.0,0.78,0.77,None,None,None,0.25,0.31,0.91,0.0,1.0,0.0,2.0,0.4775,0.295,None,None,None,0.65,0.75,0.5,0.6,0.45,0.4,0,0.563144075703545,None,None,0.4,0.44,0.41000000000000003,0.6,0.55,0.4
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,0.0,7,3.0,0.4225,0.46,None,None,None,0.6,0.37,1.0,0.78,1.0,0.0,3.0,0.4225,0.46,None,None,None,0.7,0.8,0.55,0.65,0.5,0.45,1,0.0,None,None,0.09999999999999998,0.43000000000000005,0.44999999999999996,0.13,0.5,0.45
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,0.0,8,2.0,0.4775,0.295,3.0,0.4225,0.46,0.06,0.2,0.92,0.92,1.0,0.0,4.0,0.205,0.74,4.0,0.205,0.74,0.75,0.85,0.6,0.7,0.55,0.5,0,0.5218057588796812,0,0.3545507721046451,0.69,0.6499999999999999,0.32000000000000006,0.22000000000000008,0.44999999999999996,0.5
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,0.0,9,2.0,0.4775,0.295,2.0,0.4775,0.295,0.21,0.23,0.7,0.5,1.0,0.0,5.0,0.5,0.78,5.0,0.5,0.78,0.8,0.9,0.65,0.75,0.6,0.55,0,0.4855216267067823,0,0.4855216267067823,0.5900000000000001,0.67,0.04999999999999993,0.25,0.4,0.55
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,10,1.0,0.3,0.148,1.0,0.3,0.148,0.11,0.14,0.43,0.43,1.0,0.0,1.0,0.3,0.148,1.0,0.3,0.148,0.3,0.5,0.85,0.75,0.8,0.1,1,0.0,1,0.0,0.19,0.36,0.42,0.32,0.19999999999999996,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,11,1.0,0.3,0.148,1.0,0.3,0.148,0.05,0.07,0.17,0.0,1.0,0.0,2.0,0.457,0.34,2.0,0.457,0.34,0.35,0.55,0.8,0.7,0.75,0.15,0,0.24801814449753476,0,0.24801814449753476,0.3,0.48000000000000004,0.63,0.7,0.25,0.15
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,12,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,None,None,None,None,None,None,0.25,0.6,0.9,0.8,0.85,0.05,None,None,None,None,0.25,0.6,0.9,0.8,0.15000000000000002,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,13,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,0.2,0.45,0.85,0.75,0.8,0.1,None,None,None,None,0.2,0.45,0.85,0.75,0.8,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,14,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,None,None,None,None,None,None,0.3,0.5,0.8,0.7,0.75,0.15,None,None,None,None,None,None,0.8,0.7,0.75,0.15
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,15,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,None,None,None,None,None,None,0.35,0.55,0.8,0.7,0.75,0.1,None,None,None,None,None,None,0.8,0.7,0.75,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,16,None,None,None,None,None,None,None,None,0.0,0.0,0.0,0.0,None,None,None,None,None,None,0.4,0.6,0.75,0.65,0.7,0.2,None,None,None,None,None,None,0.75,0.65,0.7,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,17,1.0,0.3,0.148,None,None,None,0.15,0.1,0.21,0.14,0.57,0.0,2.0,0.457,0.34,None,None,None,0.45,0.55,0.75,0.6,0.65,0.25,0,0.24801814449753476,None,None,0.30000000000000004,0.45000000000000007,0.54,0.45999999999999996,0.08000000000000007,0.25
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,18,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,None,None,None,None,None,None,0.5,0.5,0.8,0.6,0.7,0.2,None,None,None,None,0.5,0.5,0.8,0.6,0.30000000000000004,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,19,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,None,None,None,None,None,None,0.55,0.5,0.75,0.6,0.65,0.15,None,None,None,None,0.55,0.5,0.75,0.6,0.35,0.15
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,20,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,None,None,None,None,None,None,0.6,0.45,0.75,0.55,0.6,0.2,None,None,None,None,0.6,0.45,0.75,0.55,0.4,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,21,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,None,None,None,None,None,None,0.65,0.4,0.7,0.5,0.55,0.25,None,None,None,None,0.65,0.4,0.7,0.5,0.44999999999999996,0.25
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,22,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,None,None,None,None,None,None,0.7,0.35,0.7,0.5,0.55,0.3,None,None,None,None,0.7,0.35,0.7,0.5,0.44999999999999996,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,23,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,None,None,None,None,None,None,0.75,0.3,0.7,0.5,0.55,0.25,None,None,None,None,0.75,0.3,0.7,0.5,0.44999999999999996,0.25
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,24,1.0,0.3,0.148,2.0,0.457,0.3399999999999999,0.12,0.18,0.33,0.0,1.0,0.0,2.0,0.457,0.34,2.0,0.457,0.34,0.8,0.25,0.7,0.5,0.5,0.3,0,0.24801814449753476,1,1.1102230246251565e-16,0.68,0.07,0.36999999999999994,0.5,0.5,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,25,1.0,0.3,0.148,1.0,0.3,0.148,0.1,0.06,0.25,0.0,1.0,0.0,2.0,0.457,0.34,2.0,0.457,0.34,0.85,0.2,0.7,0.5,0.5,0.25,0,0.24801814449753476,0,0.24801814449753476,0.75,0.14,0.44999999999999996,0.5,0.5,0.25
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,26,1.0,0.3,0.148,1.0,0.3,0.148,0.05,0.05,0.14,0.0,1.0,0.0,2.0,0.457,0.34,2.0,0.457,0.34,0.9,0.15,0.65,0.5,0.45,0.3,0,0.24801814449753476,0,0.24801814449753476,0.85,0.09999999999999999,0.51,0.5,0.55,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,27,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,None,None,None,None,None,None,0.95,0.1,0.6,0.45,0.4,0.3,None,None,None,None,0.95,0.1,0.6,0.45,0.6,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,28,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,None,None,None,None,None,None,1.0,0.05,0.55,0.45,0.35,0.35,None,None,None,None,1.0,0.05,0.55,0.45,0.65,0.35
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,29,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,None,None,None,None,None,None,0.9,0.1,0.6,0.45,0.4,0.3,None,None,None,None,0.9,0.1,0.6,0.45,0.6,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,30,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,None,None,None,None,None,None,0.85,0.15,0.65,0.45,0.45,0.3,None,None,None,None,0.85,0.15,0.65,0.45,0.55,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,31,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,None,None,None,None,None,None,0.8,0.2,0.7,0.45,0.5,0.25,None,None,None,None,0.8,0.2,0.7,0.45,0.5,0.25
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,337,1.0,32,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,None,None,None,None,None,None,0.75,0.25,0.7,0.45,0.55,0.2,None,None,None,None,0.75,0.25,0.7,0.45,0.44999999999999996,0.2
