reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,559,1,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,559,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,559,3,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,559,4,1,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,559,5,3,0,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,559,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,559,7,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,559,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,559,8,1,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,559,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,559,11,3,1,2,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,559,12,3,2,2,0,0
