reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,1,3,0,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,6,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,11,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,216,12,2,2,2,1,1
