reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,377,1,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,377,2,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,377,3,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,377,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,377,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,377,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,377,7,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,377,8,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,377,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,377,10,0,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,377,11,0,3,3,0,0
