reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,777,1,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,777,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,777,3,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,777,4,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,777,5,3,0,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,777,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,777,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,777,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,777,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,777,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,777,11,0,1,2,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,777,12,2,2,2,1,1
