reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,454,1,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,454,2,2,3,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,454,3,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,454,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,454,5,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,454,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,454,7,1,1,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,454,8,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,454,9,1,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,454,10,2,1,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,454,11,2,3,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,454,12,3,2,3,0,0
