reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,0.0,0,1.0,0.36115,0.1485,None,None,None,0.09,0.18,0.7,0.0,1.0,0.0,2.0,0.1425,0.5285,None,None,None,0.3,0.6,0.7,0.8,0.75,0.1,0,0.43841512576552377,None,None,0.21,0.42,0.0,0.8,0.25,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,0.0,1,1.0,0.36115,0.1485,None,None,None,0.23,0.32,1.0,0.08,1.0,0.0,3.0,0.394,0.584,None,None,None,0.25,0.7,0.75,0.85,0.8,0.15,0,0.4367371892797773,None,None,0.01999999999999999,0.37999999999999995,0.25,0.77,0.19999999999999996,0.15
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,0.0,2,5.0,0.8625,0.585,None,None,None,0.06,0.18,0.67,0.44,1.0,0.0,4.0,0.63,0.585,None,None,None,0.2,0.65,0.8,0.9,0.85,0.05,0,0.23250000000000004,None,None,0.14,0.47000000000000003,0.13,0.46,0.15000000000000002,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,1.0,3,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.04,0.01,0.25,0.0,1.0,0.0,3.0,0.1755,0.7075,None,None,None,0.1,0.2,0.75,0.05,1.0,0.0,0,0.4864938334655434,None,None,0.060000000000000005,0.19,0.5,0.05,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,1.0,4,2.0,0.187,0.4329999999999999,6.0,0.502,0.4329999999999999,0.26,0.26,0.73,0.33,1.0,0.0,2.0,0.187,0.433,2.0,0.187,0.433,0.15,0.25,0.8,0.1,1.0,0.0,1,1.1102230246251565e-16,0,0.315,0.11000000000000001,0.010000000000000009,0.07000000000000006,0.23,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,1.0,5,1.0,0.3635,0.149,None,None,None,0.5,0.27,1.0,0.0,1.0,0.0,7.0,0.505,0.72,None,None,None,0.12,0.22,0.78,0.08,1.0,0.0,0,0.5882714084502153,None,None,0.38,0.05000000000000002,0.21999999999999997,0.08,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,1.0,6,6.0,0.502,0.4329999999999999,None,None,None,0.44,0.35,0.92,0.0,1.0,0.0,5.0,0.345,0.495,None,None,None,0.14,0.2,0.65,0.07,1.0,0.0,0,0.16879869667743297,None,None,0.3,0.14999999999999997,0.27,0.07,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,1.0,7,2.0,0.187,0.4329999999999999,None,None,None,0.24,0.18,0.5,0.17,1.0,0.0,4.0,0.346,0.7505,None,None,None,0.11,0.18,0.7,0.06,1.0,0.0,0,0.3550876652321227,None,None,0.13,0.0,0.19999999999999996,0.11000000000000001,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,1.0,8,4.0,0.346,0.7505,None,None,None,0.5,0.28,1.0,0.5,1.0,0.0,8.0,0.66,0.7515,None,None,None,0.13,0.19,0.72,0.09,1.0,0.0,0,0.3140015923526504,None,None,0.37,0.09000000000000002,0.28,0.41000000000000003,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,1.0,9,5.0,0.345,0.495,None,None,None,0.51,0.46,1.0,0.0,1.0,0.0,9.0,0.66,0.495,None,None,None,0.15,0.24,0.75,0.1,1.0,0.0,0,0.31500000000000006,None,None,0.36,0.22000000000000003,0.25,0.1,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,1.0,10,4.0,0.346,0.7505,None,None,None,0.41,0.48,1.0,0.11,1.0,0.0,10.0,0.82,0.435,None,None,None,0.1,0.21,0.73,0.08,1.0,0.0,0,0.569399903407087,None,None,0.30999999999999994,0.27,0.27,0.03,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,1.0,11,5.0,0.345,0.495,None,None,None,0.45,0.49,1.0,0.43,1.0,0.0,11.0,0.825,0.693,None,None,None,0.12,0.26,0.76,0.1,1.0,0.0,0,0.5192340512716784,None,None,0.33,0.22999999999999998,0.24,0.32999999999999996,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,1.0,12,6.0,0.502,0.4329999999999999,None,None,None,0.73,0.61,1.0,0.5,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.14,0.22,0.7,0.09,1.0,0.0,0,0.1605000311526451,None,None,0.59,0.39,0.30000000000000004,0.41000000000000003,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,1.0,13,7.0,0.505,0.72,None,None,None,0.53,0.56,1.0,0.75,1.0,0.0,6.0,0.502,0.433,None,None,None,0.16,0.25,0.74,0.11,1.0,0.0,0,0.2870156790142308,None,None,0.37,0.31000000000000005,0.26,0.64,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,1.0,14,4.0,0.346,0.7505,None,None,None,0.35,0.38,1.0,0.0,1.0,0.0,11.0,0.825,0.693,None,None,None,0.11,0.23,0.72,0.08,1.0,0.0,0,0.4824388562294708,None,None,0.24,0.15,0.28,0.08,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,1.0,15,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.38,0.37,1.0,0.27,1.0,0.0,12.0,0.5021,0.5935,None,None,None,0.1,0.21,0.71,0.07,1.0,0.0,0,0.22337504336877026,None,None,0.28,0.16,0.29000000000000004,0.2,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,1.0,16,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.53,0.45,0.91,0.18,1.0,0.0,10.0,0.82,0.435,None,None,None,0.13,0.24,0.76,0.09,1.0,0.0,0,0.35464383541801486,None,None,0.4,0.21000000000000002,0.15000000000000002,0.09,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,1.0,17,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.28,0.24,0.82,0.09,1.0,0.0,9.0,0.66,0.495,None,None,None,0.15,0.22,0.78,0.1,1.0,0.0,0,0.25650000000000006,None,None,0.13000000000000003,0.01999999999999999,0.039999999999999925,0.010000000000000009,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,1.0,18,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.24,0.16,0.8,0.1,1.0,0.0,8.0,0.66,0.7515,None,None,None,0.14,0.19,0.75,0.08,1.0,0.0,1,1.5700924586837752e-16,None,None,0.09999999999999998,0.03,0.050000000000000044,0.020000000000000004,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,1.0,19,6.0,0.502,0.4329999999999999,6.0,0.502,0.4329999999999999,0.43,0.22,0.82,0.18,1.0,0.0,7.0,0.505,0.72,7.0,0.505,0.72,0.12,0.21,0.73,0.09,1.0,0.0,0,0.2870156790142309,0,0.2870156790142309,0.31,0.010000000000000009,0.08999999999999997,0.09,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,209,1.0,20,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.26,0.11,0.73,0.45,1.0,0.0,6.0,0.502,0.433,None,None,None,0.1,0.2,0.7,0.08,1.0,0.0,0,0.35553656633319736,None,None,0.16,0.09000000000000001,0.030000000000000027,0.37,0.0,0.0
