reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,583,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,583,2,2,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,583,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,583,4,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,583,5,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,583,6,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,583,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,583,8,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,583,9,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,583,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,583,11,3,3,3,1,1
