reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,523,1,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,523,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,523,3,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,523,4,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,523,5,3,0,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,523,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,523,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,523,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,523,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,523,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,523,11,1,1,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,523,12,3,2,2,0,0
