reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,447,1,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,447,2,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,447,3,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,447,4,1,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,447,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,447,6,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,447,7,3,1,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,447,8,3,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,447,9,2,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,447,10,2,0,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,447,11,2,3,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,3,447,12,2,2,3,1,1
