reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,295,1,1,3,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,295,2,2,1,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,295,3,2,2,2,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,295,4,1,3,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,295,5,0,0,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,295,6,0,0,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,295,7,1,2,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,295,8,3,3,3,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,295,9,3,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,295,10,0,1,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,295,11,3,3,3,1,1
