reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,742,1,3,3,3,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,742,2,0,0,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,742,3,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,742,4,0,0,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,742,5,3,3,3,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,742,6,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,742,7,1,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,742,8,0,0,2,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,742,9,1,2,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,742,10,0,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,742,11,3,3,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,742,12,0,3,3,0,0
