reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,724,1,3,3,3,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,724,2,2,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,724,3,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,724,4,0,0,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,724,5,3,3,3,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,724,6,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,724,7,3,3,3,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,724,8,2,1,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,724,9,0,2,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,724,10,1,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,724,11,3,3,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,5,724,12,1,3,3,0,0
