reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,600,1,0,0,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,600,2,2,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,600,3,3,1,2,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,600,4,1,3,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,600,5,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,600,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,600,7,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,600,8,3,2,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,600,9,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,600,10,3,2,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,600,11,2,3,3,0,0
