reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,465,1,0,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,465,2,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,465,3,2,3,1,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,465,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,465,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,465,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,465,7,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,465,8,2,0,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,465,9,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,465,10,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,465,11,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,465,12,2,None,3,None,None
