reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,262,0.0,0,3.0,0.394,0.584,None,None,None,0.21,0.26,0.8,0.0,1.0,0.0,1.0,0.36115,0.1485,None,None,None,0.6,0.4,0.7,0.8,0.9,0.2,0,0.4367371892797773,None,None,0.39,0.14,0.10000000000000009,0.8,0.09999999999999998,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,262,0.0,1,4.0,0.63,0.585,None,None,None,0.25,0.3,0.92,0.25,1.0,0.0,2.0,0.1425,0.5285,None,None,None,0.5,0.5,0.8,0.9,0.8,0.1,0,0.4907631811780505,None,None,0.25,0.2,0.12,0.65,0.19999999999999996,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,262,0.0,2,1.0,0.36115,0.1485,None,None,None,0.18,0.42,1.0,0.22,1.0,0.0,3.0,0.394,0.584,None,None,None,0.3,0.6,0.9,0.7,0.6,0.3,0,0.4367371892797773,None,None,0.12,0.18,0.09999999999999998,0.48,0.4,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,262,1.0,3,1.0,0.3635,0.149,None,None,None,0.14,0.26,0.5,0.0,1.0,0.0,2.0,0.187,0.433,None,None,None,0.2,0.28,0.9,0.2,0.95,0.0,0,0.33437740653339604,None,None,0.06,0.020000000000000018,0.4,0.2,0.050000000000000044,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,262,1.0,4,6.0,0.502,0.4329999999999999,None,None,None,0.3,0.27,0.87,0.13,1.0,0.0,2.0,0.187,0.433,None,None,None,0.19,0.29,0.95,0.1,0.99,0.0,0,0.315,None,None,0.10999999999999999,0.019999999999999962,0.07999999999999996,0.03,0.010000000000000009,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,262,1.0,5,6.0,0.502,0.4329999999999999,6.0,0.502,0.4329999999999999,0.0,0.07,1.0,0.0,1.0,0.0,1.0,0.3635,0.149,3.0,0.1755,0.7075,0.16,0.31,1.0,0.0,1.0,0.0,0,0.31597191330876223,0,0.4265589056625123,0.16,0.24,0.0,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,262,1.0,6,6.0,0.502,0.4329999999999999,None,None,None,0.0,0.06,1.0,0.0,1.0,0.0,6.0,0.502,0.433,None,None,None,0.22,0.33,0.8,0.22,0.92,0.0,1,1.1102230246251565e-16,None,None,0.22,0.27,0.19999999999999996,0.22,0.07999999999999996,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,262,1.0,7,6.0,0.502,0.4329999999999999,None,None,None,0.0,0.07,1.0,0.0,1.0,0.0,5.0,0.345,0.495,None,None,None,0.25,0.35,0.7,0.25,0.85,0.0,0,0.16879869667743297,None,None,0.25,0.27999999999999997,0.30000000000000004,0.25,0.15000000000000002,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,262,1.0,8,6.0,0.502,0.4329999999999999,None,None,None,0.0,0.08,1.0,0.0,1.0,0.0,10.0,0.82,0.435,None,None,None,0.18,0.37,0.6,0.22,0.78,0.0,0,0.3180062892459833,None,None,0.18,0.29,0.4,0.22,0.21999999999999997,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,262,1.0,9,6.0,0.502,0.4329999999999999,None,None,None,0.0,0.06,1.0,1.0,1.0,0.0,11.0,0.825,0.693,None,None,None,0.21,0.39,0.5,0.1,0.7,0.0,0,0.41464322013027055,None,None,0.21,0.33,0.5,0.9,0.30000000000000004,0.0
