reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,417,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,417,2,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,417,3,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,417,4,0,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,417,5,2,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,417,6,2,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,417,7,1,None,2,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,417,8,2,None,3,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,417,9,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,417,10,0,2,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,417,11,2,0,3,0,1
