reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,392,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,392,2,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,392,3,1,3,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,392,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,392,5,1,0,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,392,6,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,392,7,0,3,2,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,392,8,1,1,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,392,9,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,392,10,3,0,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,392,11,0,3,3,0,0
