reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,784,1,2,3,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,784,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,784,3,1,3,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,784,4,2,3,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,784,5,3,None,3,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,784,6,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,784,7,1,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,784,9,0,2,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,784,8,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,784,10,1,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,784,11,1,None,2,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,784,12,1,None,2,None,None
