reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,204,1,3,0,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,204,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,204,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,204,4,1,1,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,204,5,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,204,6,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,204,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,204,8,1,3,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,204,9,2,2,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,204,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,204,11,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,204,12,2,3,2,0,0
