reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,788,1,2,3,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,788,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,788,3,3,3,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,788,4,2,1,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,788,5,1,1,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,788,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,788,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,788,9,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,788,8,1,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,788,10,1,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,788,11,1,None,2,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,788,12,2,None,2,None,None
