reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,631,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,631,2,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,631,3,1,3,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,631,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,631,5,1,0,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,631,6,3,3,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,631,7,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,631,8,3,0,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,631,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,631,10,2,2,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,631,11,3,1,3,0,0
